date,OPEN,HIGH,LOW,CLOSE,VOLUME,MONEY,FACTOR,superTrend,Trend,SMA10,SMA30,SMA100,SMA120,SMA200,SMA100_trend,SMA30_120_trend,SMA10_200_trend,Volatility,volRank,atr,atrRank,skew,Kurt,VolofVol,volvPctRank,vmPctRank,DailyVol,DailyVolRank
2023-08-17,6167.65,6255.05,6128.13,6247.6,12913523800.0,139152590200.0,1.0,,-1,6367.820999999998,,,,,0,0,0,,,,,,,56.79144529962402,,,153.54528484846747,
2023-08-18,6245.13,6259.79,6117.11,6117.11,13921253900.0,139942744400.0,1.0,,-1,6325.999999999998,,,,,0,0,0,,,,,,,56.79144529962402,,,97.23261745585441,
2023-08-21,6107.92,6154.25,6057.17,6057.17,11709169600.0,119633708900.0,1.0,6345.211428571429,-1,6281.318999999999,,,,,0,0,0,,,79.83380952380953,,,,56.79144529962402,,,124.31769603470275,
2023-08-22,6082.72,6108.21,5984.44,6099.19,14428242200.0,153871289500.0,1.0,6292.103027210885,-1,6244.103999999999,,,,,0,0,0,,,81.92600907029481,,,,56.79144529962402,,,195.19046626262914,
2023-08-23,6084.15,6084.15,5973.65,5973.67,12842238200.0,135807067800.0,1.0,6280.9085973436995,-1,6199.373,,,,,0,0,0,,,84.00286578123315,,,,56.79144529962402,,,146.6686821631767,
2023-08-24,5989.43,6049.55,5942.57,5987.97,13419745100.0,146793181300.0,1.0,6251.351045089237,-1,6155.489,,,,,0,0,0,,,85.09701502974588,,,,56.79144529962402,,,154.71718783366074,
2023-08-25,5960.59,5980.24,5855.88,5879.03,14011710800.0,150562437500.0,1.0,6180.064328656416,-1,6112.928,,,,,0,0,0,,,87.3347762188056,,,,56.79144529962402,,,199.5076074188109,
2023-08-28,6204.1,6204.1,5907.94,5922.16,21087009800.0,213172936000.0,1.0,6180.064328656416,-1,6073.2029999999995,,,,,0,0,0,,,98.65550116076727,,,,56.79144529962402,,,491.51530585473233,
2023-08-29,5909.46,6121.59,5907.96,6108.76,18668957600.0,200633240500.0,1.0,6180.064328656416,-1,6057.906000000001,,,,,0,0,0,,,104.13047729596883,,,,56.79144529962402,,,137.71382683142386,
2023-08-30,6117.41,6185.27,6102.09,6139.63,16749956000.0,194127659000.0,1.0,6180.064328656416,-1,6053.229,,,,,0,0,0,,,103.13283551997033,,,,56.79144529962402,,,141.73833534243758,
2023-08-31,6130.64,6130.95,6087.33,6104.3,14304040900.0,161004803800.0,1.0,6180.064328656416,-1,6038.899,6290.322666666668,,,,0,0,0,,,100.71222430473365,,,,56.79144529962402,0.5166666666666667,0.5,86.66265081654599,0.43333333333333335
2023-09-01,6108.13,6136.78,6086.27,6107.2,12401705300.0,138221321900.0,1.0,6180.064328656416,-1,6037.908,6280.515333333334,,,,0,0,0,17.7415043020848,,98.32164219498439,,0.5080947169050052,0.5080947169050052,56.79144529962402,0.5161290322580645,0.16129032258064516,70.96074666584826,0.22580645161290322
2023-09-04,6129.54,6198.76,6109.1,6198.76,15550728100.0,167770708200.0,1.0,5859.931022300045,1,6052.067000000001,6274.014333333334,,,,0,0,0,18.357778307738386,,97.9996592333185,,0.41349062208722764,0.41349062208722764,56.79144529962402,0.515625,0.6875,102.06686336032867,0.59375
2023-09-05,6188.52,6206.35,6154.83,6167.64,14106799900.0,162636723700.0,1.0,5893.23097361909,1,6058.912,6262.993333333335,,,,0,0,0,17.658083974470763,,95.78634212697001,,0.5326679017483813,0.5326679017483813,56.79144529962402,0.5151515151515151,0.45454545454545453,75.00351720839792,0.24242424242424243
2023-09-06,6146.39,6202.32,6117.81,6195.38,12971766400.0,154853582100.0,1.0,5893.23097361909,1,6081.0830000000005,6254.264333333335,,,,0,0,0,17.688581780003982,,95.24937345425712,,0.4359684334675544,0.4359684334675544,56.79144529962402,0.5147058823529411,0.2647058823529412,116.05233771595064,0.6764705882352942
2023-09-07,6185.33,6185.33,6083.49,6083.49,13225411600.0,150714755600.0,1.0,5893.23097361909,1,6090.635,6243.462333333335,,,,0,0,0,18.243566707237246,,96.04178424214966,,0.38921792671358957,0.38921792671358957,56.79144529962402,0.5142857142857142,0.3142857142857143,81.06299895595366,0.4
2023-09-08,6063.24,6128.84,6062.9,6102.49,11891827900.0,142083251200.0,1.0,5893.23097361909,1,6112.981,6231.366000000001,,,,0,0,0,18.028139459310044,,94.60836594490446,,0.4313746625259418,0.4313746625259418,56.79144529962402,0.5138888888888888,0.1111111111111111,92.04135230915533,0.4722222222222222
2023-09-11,6114.07,6204.43,6083.39,6182.64,14400329900.0,172589292500.0,1.0,5893.23097361909,1,6139.0289999999995,6220.259000000002,,,,0,0,0,18.33120872470337,,95.86701518562329,,0.4183418836360396,0.4183418836360396,56.79144529962402,0.5135135135135135,0.5675675675675675,137.98137409115012,0.7837837837837838
2023-09-12,6175.63,6212.26,6169.04,6184.61,12051225300.0,144771928200.0,1.0,5910.569956612504,1,6146.614,6209.499000000001,,,,0,0,0,18.339885221690736,,93.36001446249838,,0.40317260518124187,0.40317260518124187,56.79144529962402,0.5131578947368421,0.13157894736842105,62.30605934192619,0.10526315789473684
2023-09-13,6169.53,6177.38,6059.29,6103.14,12503267600.0,137493570900.0,1.0,5910.569956612504,1,6142.964999999999,6196.403000000002,,,,0,0,0,18.634451871226446,,94.88191853571273,,0.45349932571950646,0.45349932571950646,56.79144529962402,0.5128205128205128,0.23076923076923078,97.75262553174474,0.5641025641025641
2023-09-14,6101.77,6102.49,6037.72,6068.71,11444184400.0,123059669800.0,1.0,5910.569956612504,1,6139.405999999999,6182.042000000001,,,,0,0,0,18.64671870236219,,93.47897003401212,,0.5068114015978902,0.5068114015978902,56.79144529962402,0.5125,0.075,74.14855943029808,0.225
2023-09-15,6082.19,6117.82,6046.87,6079.06,12419690300.0,137783233800.0,1.0,5910.569956612504,1,6136.591999999999,6166.833333333334,,,,0,0,0,18.54515799214275,,92.4061619371544,,0.5406621817402809,0.5406621817402809,56.79144529962402,0.5121951219512195,0.21951219512195122,105.44083927187562,0.6585365853658537
2023-09-18,6058.3,6106.27,6029.97,6083.97,11839445700.0,132969980900.0,1.0,5910.569956612504,1,6125.112999999999,6152.8330000000005,,,,0,0,0,18.551651411122197,,91.63920184490895,,0.49045923662115565,0.49045923662115565,56.79144529962402,0.5119047619047619,0.11904761904761904,128.7017024101542,0.7380952380952381
2023-09-19,6077.4,6077.4,6011.91,6031.04,11274599300.0,121079846400.0,1.0,5910.569956612504,1,6111.4529999999995,6138.156333333334,,,,0,0,0,18.62932685792623,,90.7068588999133,,0.5118628249279134,0.5118628249279134,56.79144529962402,0.5116279069767442,0.046511627906976744,107.99237081417382,0.6511627906976745
2023-09-20,6020.91,6038.75,5982.11,5982.56,10572797400.0,115642454600.0,1.0,5910.569956612504,1,6090.170999999999,6123.542333333334,,,,0,0,0,18.635870272968738,,89.08462752372697,,0.5130969567730805,0.5130969567730805,56.79144529962402,0.5113636363636364,0.022727272727272728,60.50751942768105,0.09090909090909091
2023-09-21,5968.35,5999.4,5931.1,5939.66,9970952900.0,107167135600.0,1.0,5910.569956612504,1,6075.787999999999,6107.304000000001,,,,0,0,0,18.661876687290924,,88.0948833559304,,0.5803167792256699,0.5803167792256699,56.79144529962402,0.5111111111111111,0.022222222222222223,81.20952595595755,0.4
2023-09-22,5934.27,6056.45,5923.24,6054.93,13355677200.0,147800973200.0,1.0,5910.569956612504,1,6071.031999999999,6098.980333333334,,,,0,0,0,19.02596164079722,,90.24322224374325,,0.5172835626072387,0.5172835626072387,56.79144529962402,0.5108695652173914,0.4782608695652174,108.43121860542728,0.6739130434782609
2023-09-25,6051.82,6058.47,6014.61,6027.39,12953261200.0,146282703200.0,1.0,5910.569956612504,1,6055.507,6089.2463333333335,,,,0,0,0,19.017178022329002,,88.0344973749936,,0.5770799725788847,0.5770799725788847,56.79144529962402,0.5106382978723404,0.3829787234042553,60.85529569888288,0.10638297872340426
2023-09-26,6017.3,6034.85,5996.05,5996.11,11406156300.0,127029193800.0,1.0,5910.569956612504,1,6036.656999999999,6080.392333333333,,,,0,0,0,18.91685965888918,,85.68999749999392,,0.5596215517992283,0.5596215517992283,56.79144529962402,0.5104166666666666,0.125,68.44754807132,0.1875
2023-09-27,5989.8,6063.91,5989.16,6034.06,12166233000.0,141278698400.0,1.0,5910.569956612504,1,6029.748999999999,6075.314333333333,,,,0,0,0,18.770084988266163,,85.16904523808945,,0.44439055891983814,0.44439055891983814,56.79144529962402,0.5102040816326531,0.24489795918367346,81.88893084322457,0.42857142857142855
2023-09-28,6048.83,6085.53,6048.68,6078.94,12775925600.0,144764775700.0,1.0,5910.569956612504,1,6030.771999999999,6069.692333333333,,,,0,0,0,18.665182156907726,,83.5643287981804,,0.45964337102903297,0.45964337102903297,56.79144529962402,0.51,0.36,66.2823088643244,0.16
2023-10-09,6073.28,6075.46,6025.36,6059.97,13675596400.0,151374309900.0,1.0,5910.569956612504,1,6028.862999999999,6067.787666666667,,,,0,0,0,17.720023087152995,,82.13650361731466,0.1,0.5736198581680058,0.5736198581680058,56.79144529962402,0.5098039215686274,0.5490196078431373,112.22687045015444,0.7254901960784313
2023-10-10,6069.91,6084.93,6037.47,6043.48,14081531200.0,164183443400.0,1.0,5910.569956612504,1,6024.814,6067.3313333333335,,,,0,0,0,17.51206157704176,,80.48524154029967,0.06451612903225806,0.5490735521920369,0.5490735521920369,56.79144529962402,0.5096153846153846,0.6153846153846154,82.47773888821507,0.4423076923076923
2023-10-11,6056.03,6105.42,6040.5,6059.4,14360113000.0,169349269600.0,1.0,5910.569956612504,1,6027.65,6066.005,,,,0,0,0,17.410618839873607,,79.74403956219017,0.03125,0.5916552490599427,0.5916552490599427,56.79144529962402,0.5094339622641509,0.6792452830188679,86.14776327075874,0.4716981132075472
2023-10-12,6088.55,6106.95,6064.82,6104.46,14545282400.0,171667913000.0,1.0,5910.569956612504,1,6039.84,6070.3646666666655,,,,0,0,0,16.448739573903065,,78.21099005922873,0.030303030303030304,0.7002855411512007,0.7002855411512007,56.79144529962402,0.5092592592592593,0.7407407407407407,81.81628662794735,0.4074074074074074
2023-10-13,6080.33,6091.54,6063.56,6081.87,14411508900.0,174075416300.0,1.0,5910.569956612504,1,6054.061000000001,6073.494666666666,,,,0,0,0,16.490227492595064,,76.4342762468845,0.029411764705882353,0.7540340752583856,0.7540340752583856,56.79144529962402,0.509090909090909,0.6909090909090909,65.98105013467166,0.12727272727272726
2023-10-16,6089.42,6089.48,5996.79,6024.36,16445921700.0,187595023300.0,1.0,5910.569956612504,1,6051.004000000001,6078.338999999998,,,,0,0,0,15.825897808281853,,77.20835833036617,0.05714285714285714,0.9605705195454696,0.9605705195454696,56.79144529962402,0.5089285714285714,0.8571428571428571,90.53919287284648,0.5178571428571429
2023-10-17,6027.91,6028.02,5967.3,6011.37,13942123400.0,158570292200.0,1.0,5910.569956612504,1,6049.402000000001,6081.312666666665,,,,0,0,0,15.730097903892574,,76.42319840987255,0.027777777777777776,1.0685915597918962,1.0685915597918962,56.79144529962402,0.5087719298245614,0.543859649122807,79.94626707713095,0.3684210526315789
2023-10-18,5992.51,5992.51,5905.84,5908.01,14506515300.0,164665612300.0,1.0,6182.602709742493,-1,6040.5920000000015,6074.620999999998,,,,0,0,0,13.651332869901562,,77.809236580831,0.10810810810810811,0.27636156877810475,0.27636156877810475,56.79144529962402,0.5086206896551724,0.7241379310344828,129.0242815668799,0.8103448275862069
2023-10-19,5879.81,5929.58,5842.41,5842.89,15549780100.0,169977393200.0,1.0,6120.759961659517,-1,6021.475000000001,6064.729666666665,,,,0,0,0,13.813534971120253,,78.25498721983905,0.15789473684210525,0.39689240387689084,0.39689240387689084,56.79144529962402,0.5084745762711864,0.7966101694915254,127.02025255064757,0.7796610169491526
2023-10-20,5816.72,5855.46,5767.02,5774.32,13896434900.0,152073198700.0,1.0,6047.459963485254,-1,5991.013000000001,6053.730333333332,,,,0,0,0,14.068456115530852,0.1,78.73998782841812,0.1794871794871795,0.39784488977837845,0.39784488977837845,56.79144529962402,0.5083333333333333,0.5,111.50716837597186,0.7166666666666667
2023-10-23,5754.18,5754.25,5613.73,5638.14,14584585400.0,156462250900.0,1.0,5931.902822366908,-1,5948.830000000001,6038.094999999999,,,,0,0,0,15.358916994563625,0.12903225806451613,82.63760745563631,0.325,0.16501006025232104,0.16501006025232104,56.79144529962402,0.5081967213114754,0.7377049180327869,170.11994790667973,0.9508196721311475
2023-10-24,5654.93,5734.55,5625.71,5719.32,15155306600.0,163599460500.0,1.0,5931.786021301818,-1,5916.414000000001,6022.113666666666,,,,0,0,0,15.302247548179635,0.125,83.88534043393936,0.36585365853658536,0.15225320470226938,0.15225320470226938,55.6188516006739,0.016129032258064516,0.7903225806451613,141.6935370965514,0.8548387096774194
2023-10-25,5753.68,5811.27,5752.79,5778.9,16359732600.0,178946013500.0,1.0,5931.786021301818,-1,5888.3640000000005,6009.155666666665,,,,0,0,0,15.72881461477327,0.18181818181818182,84.26937184184705,0.40476190476190477,0.05687859898128442,0.05687859898128442,55.53858432113203,0.015873015873015872,0.8571428571428571,171.31189957735052,0.9523809523809523
2023-10-26,5745.53,5817.63,5724.0,5811.69,15727583200.0,177171582100.0,1.0,5931.786021301818,-1,5859.087000000001,5996.365999999998,,,,0,0,0,15.774150664183013,0.23529411764705882,84.71511603985434,0.4186046511627907,0.05050987855122394,0.05050987855122394,55.548256519201935,0.03125,0.828125,145.94055852644948,0.859375
2023-10-27,5792.61,5937.54,5774.63,5916.68,17217964600.0,201532115500.0,1.0,5931.786021301818,-1,5842.568000000001,5990.805666666665,,,,0,0,0,16.057963808024812,0.2857142857142857,88.43868194271842,0.5681818181818182,0.08817610918307787,0.08817610918307787,54.973589628691116,0.015384615384615385,0.9230769230769231,106.48999168339874,0.6153846153846154
2023-10-30,5899.38,6017.28,5898.69,6006.56,17928105200.0,219628050400.0,1.0,5688.3616230208045,1,5840.7880000000005,5987.607999999998,,,,0,0,0,16.670475228631418,0.3611111111111111,89.87445899306516,0.6,0.08222406736314089,0.08222406736314089,56.185553507439096,0.07575757575757576,0.9242424242424242,85.38134928705004,0.42424242424242425
2023-10-31,6003.37,6013.73,5934.2,5969.34,16531844100.0,196000266100.0,1.0,5705.819402876957,1,5836.585000000001,5980.497999999998,,,,0,0,0,16.247382398943653,0.2972972972972973,89.3818657076811,0.5869565217391305,0.19918987079215864,0.19918987079215864,56.28821052167676,0.08955223880597014,0.8507462686567164,82.80503611182623,0.40298507462686567
2023-11-01,5969.81,5983.87,5943.19,5958.42,14745112800.0,169629133600.0,1.0,5705.819402876957,1,5841.626,5972.958333333332,,,,0,0,0,16.242936696252205,0.2894736842105263,87.06272924541058,0.46808510638297873,0.22142146380830754,0.22142146380830754,56.28430873716603,0.08823529411764706,0.6911764705882353,71.02637685203422,0.20588235294117646
2023-11-02,5958.48,5983.22,5885.25,5885.25,14014441200.0,159352392000.0,1.0,5705.819402876957,1,5845.862,5965.695333333332,,,,0,0,0,16.189195932231787,0.28205128205128205,87.58212309086723,0.5,0.22629659444104624,0.22629659444104624,55.99011507811367,0.07246376811594203,0.4927536231884058,76.24939278674272,0.2608695652173913
2023-11-03,5895.6,5992.75,5895.6,5973.17,14612020600.0,172570856100.0,1.0,5705.819402876957,1,5865.747,5962.510666666666,,,,0,0,0,16.765878251033715,0.425,88.53059341987355,0.5714285714285714,0.1257193465891953,0.1257193465891953,57.118042097523556,1.0,0.6714285714285714,96.20903072195428,0.5285714285714286
2023-11-06,6007.43,6097.04,6007.43,6096.57,18660314600.0,215540583000.0,1.0,5781.594733086076,1,5911.59,5963.0943333333325,,,,0,0,0,17.816008702548718,0.5853658536585366,90.21342230464147,0.64,0.16235621590506524,0.16235621590506524,60.09492225420087,1.0,0.9577464788732394,141.55642527184,0.8309859154929577
2023-11-07,6088.51,6132.14,6068.28,6116.76,17394670700.0,206605084900.0,1.0,5833.334507701024,1,5951.334000000001,5964.187333333333,,,,0,0,0,17.83807500562578,0.5952380952380952,88.9584974329919,0.5686274509803921,0.13898831435545173,0.13898831435545173,60.09664984872224,1.0,0.9027777777777778,77.3135647759466,0.2638888888888889
2023-11-08,6114.99,6160.24,6099.29,6138.94,18396408800.0,224318842700.0,1.0,5866.890721620022,1,5987.338000000001,5967.784,,,,0,0,0,17.6630052617932,0.4883720930232558,87.62475945999229,0.4807692307692308,0.0454554656341114,0.0454554656341114,60.13612597732852,1.0,0.9315068493150684,94.0313535588205,0.5068493150684932
2023-11-09,6135.07,6160.98,6087.73,6100.69,16224431900.0,197856013500.0,1.0,5866.890721620022,1,6016.238,5971.721666666666,,,,0,0,0,17.595283583565884,0.45454545454545453,86.94024710475456,0.41509433962264153,0.03734456000838762,0.03734456000838762,60.139835328505136,1.0,0.7702702702702703,102.47603557577717,0.6081081081081081
2023-11-10,6079.47,6097.61,6055.99,6088.56,14156760500.0,169645048900.0,1.0,5866.890721620022,1,6033.426,5976.6849999999995,,,,0,0,0,17.460922194534813,0.4222222222222222,84.92880676643291,0.35185185185185186,0.00094988660321818,0.00094988660321818,60.1625356769442,1.0,0.49333333333333335,110.79684259703141,0.6933333333333334
2023-11-13,6107.27,6144.63,6095.27,6144.63,15035960600.0,185937464900.0,1.0,5869.286266381621,1,6047.233,5979.675,,,,0,0,0,16.776876204149808,0.391304347826087,83.55457787279323,0.2545454545454545,-0.07027868351466784,-0.07027868351466784,60.76715166317399,1.0,0.6973684210526315,67.15192780970806,0.13157894736842105
2023-11-14,6143.48,6189.5,6133.22,6181.98,16017236300.0,195770027600.0,1.0,5914.592634649162,1,6068.497,5984.8279999999995,,,,0,0,0,16.779129277204586,0.40425531914893614,82.25578845027925,0.23214285714285715,-0.1674599538007138,-0.1674599538007138,60.76985591518624,1.0,0.7662337662337663,75.45243243046689,0.24675324675324675
2023-11-15,6226.2,6234.54,6184.9,6207.27,16761318800.0,214464439400.0,1.0,5967.194890142058,1,6093.3820000000005,5991.866666666667,,,,0,0,0,16.70400526452652,0.3541666666666667,80.84170328598027,0.19298245614035087,-0.25507904452342167,-0.25507904452342167,60.76822325770187,0.9871794871794872,0.8461538461538461,88.21717022239814,0.47435897435897434
2023-11-16,6188.83,6193.64,6143.82,6145.15,14368211600.0,180547587300.0,1.0,5967.194890142058,1,6119.372000000001,5995.569666666666,,,,0,0,0,16.931851802750806,0.42857142857142855,80.01352693902886,0.1724137931034483,-0.1280784745639779,-0.1280784745639779,60.9457230250089,1.0,0.5189873417721519,80.28866293579799,0.34177215189873417
2023-11-17,6135.83,6199.23,6131.67,6199.23,14598965800.0,178812142700.0,1.0,5967.194890142058,1,6141.978000000001,5999.579333333333,,,,0,0,0,16.982304267557087,0.44,79.42050184669412,0.13559322033898305,-0.13380763317586286,-0.13380763317586286,60.960335776784994,1.0,0.6125,66.39428945423938,0.125
2023-11-20,6211.34,6254.14,6184.64,6253.28,16024627100.0,200298798200.0,1.0,5982.545709009446,1,6157.649000000001,6006.023,,,,0,0,0,17.093347254339587,0.45098039215686275,78.94809699685155,0.13333333333333333,-0.231261331744499,-0.231261331744499,59.3047314176219,0.8765432098765432,0.7654320987654321,62.311829607550806,0.08641975308641975
2023-11-21,6258.74,6267.22,6200.74,6212.13,17615066500.0,211256978800.0,1.0,5998.91686572328,1,6167.186000000001,6011.644666666666,,,,0,0,0,17.201568427513855,0.46153846153846156,78.35437809223959,0.11475409836065574,-0.20037245396436149,-0.20037245396436149,59.23990842426391,0.8658536585365854,0.9024390243902439,68.15514355834001,0.17073170731707318
2023-11-22,6193.36,6221.87,6132.97,6132.97,17118316300.0,191793674600.0,1.0,5998.91686572328,1,6166.589000000001,6014.097,,,,0,0,0,17.63226178546205,0.5471698113207547,78.85655056403769,0.14516129032258066,-0.10654018964119445,-0.10654018964119445,59.63399580493279,0.8795180722891566,0.8674698795180723,72.97579570639316,0.2289156626506024
2023-11-23,6123.59,6199.88,6107.0,6197.53,15210718300.0,169982693500.0,1.0,5998.91686572328,1,6176.273,6017.199333333334,,,,0,0,0,17.757179546156916,0.6481481481481481,79.52433387051208,0.19047619047619047,-0.11628715675747191,-0.11628715675747191,57.267877677768475,0.8452380952380952,0.6785714285714286,79.73045096931507,0.34523809523809523
2023-11-24,6194.02,6194.02,6098.96,6115.41,14981599200.0,166155059700.0,1.0,5998.91686572328,1,6178.9580000000005,6018.317333333334,,,,0,0,0,18.156297265731027,0.7090909090909091,80.43127035286864,0.25,-0.08115747624585841,-0.08115747624585841,57.530598852891394,0.8470588235294118,0.6470588235294118,95.08490083607009,0.5647058823529412
2023-11-27,6107.56,6130.4,6076.71,6111.36,15443307700.0,169812162700.0,1.0,5998.91686572328,1,6175.631,6021.217333333334,,,,0,0,0,17.93173935224241,0.6785714285714286,79.15787652654154,0.16923076923076924,-0.14406751031441548,-0.14406751031441548,56.258781421455915,0.08139534883720931,0.686046511627907,92.70522619649913,0.5348837209302325
2023-11-28,6099.51,6143.3,6065.69,6143.3,12836813300.0,147277411200.0,1.0,5998.91686572328,1,6171.763000000001,6025.615000000001,,,,0,0,0,17.961990758552428,0.6842105263157895,79.08416812051578,0.16666666666666666,-0.20928661327664114,-0.20928661327664114,56.17585230420413,0.06896551724137931,0.21839080459770116,103.32130536998999,0.6666666666666666
2023-11-29,6138.76,6154.9,6103.98,6113.37,13564395200.0,150365714300.0,1.0,5998.91686572328,1,6162.3730000000005,6032.460333333333,,,,0,0,0,17.25093703841484,0.43103448275862066,77.74301725763408,0.05970149253731343,-0.20063666579188025,-0.20063666579188025,41.34237035564496,0.011363636363636364,0.32954545454545453,65.16538107046607,0.09090909090909091
2023-11-30,6104.77,6110.41,6031.48,6080.55,13103299900.0,148669808000.0,1.0,5998.91686572328,1,6155.9130000000005,6040.382333333332,,,,0,0,0,16.986200630715604,0.3898305084745763,77.94049262631817,0.08823529411764706,-0.22141613213985617,-0.22141613213985617,41.864266559216524,0.02247191011235955,0.2696629213483146,98.13982907211559,0.6179775280898876
2023-12-01,6078.64,6142.74,6059.8,6130.05,14535274400.0,166337102400.0,1.0,5998.91686572328,1,6148.995000000001,6052.239999999999,,,,0,0,0,16.635034657094494,0.26666666666666666,78.17856440601729,0.10144927536231885,-0.3573567279051882,-0.3573567279051882,42.46873073434577,0.03333333333333333,0.5555555555555556,92.21835659301914,0.5222222222222223
2023-12-04,6131.59,6147.05,6110.25,6114.39,15341436500.0,177072943600.0,1.0,5998.91686572328,1,6135.106000000002,6068.114999999999,,,,0,0,0,14.891608136707564,0.06557377049180328,76.20815657715933,0.014285714285714285,-0.01700061871983999,-0.01700061871983999,45.92921102753307,0.04395604395604396,0.6923076923076923,67.49375776151065,0.15384615384615385
2023-12-05,6098.12,6098.12,5992.6,5992.6,14277542700.0,162512340100.0,1.0,6280.496161649027,-1,6113.153000000001,6077.224333333332,,,,0,0,0,15.823880043284182,0.16129032258064516,78.37872054967555,0.16901408450704225,-0.12192587162303968,-0.12192587162303968,49.33376875075443,0.05434782608695652,0.45652173913043476,115.3703738144192,0.7717391304347826
2023-12-06,5977.61,6066.42,5970.28,6023.8,14432062400.0,153827864000.0,1.0,6256.023487284788,-1,6102.236000000002,6085.387666666665,,,,0,0,0,15.647844734058989,0.1111111111111111,79.22449576159578,0.25,-0.09380224355223124,-0.09380224355223124,48.83580826667028,0.053763440860215055,0.5268817204301075,110.53251005857935,0.7311827956989247
2023-12-07,6019.96,6044.86,5983.25,6020.83,14853662700.0,166906748000.0,1.0,6249.212130747417,-1,6084.566000000002,6092.358999999998,,,,0,0,0,15.605815372665594,0.109375,78.38571024913882,0.1780821917808219,-0.031388962723615264,-0.031388962723615264,48.83693016014835,0.06382978723404255,0.6276595744680851,100.22673646653783,0.6170212765957447
2023-12-08,6021.92,6056.06,6003.14,6003.14,16797128200.0,194131627900.0,1.0,6249.212130747417,-1,6073.339000000002,6095.240999999998,,,,0,0,0,14.826059840745343,0.06153846153846154,77.17305738013222,0.05405405405405406,-0.009269296424024454,-0.009269296424024454,50.56686461334562,0.08421052631578947,0.8526315789473684,76.7898645060519,0.28421052631578947
