date,OPEN,HIGH,LOW,CLOSE,VOLUME,MONEY,FACTOR,superTrend,Trend,SMA10,SMA30,SMA100,SMA120,SMA200,SMA100_trend,SMA30_120_trend,SMA10_200_trend,Volatility,volRank,atr,atrRank,skew,Kurt,VolofVol,volvPctRank,vmPctRank,DailyVol,DailyVolRank
2023-08-29,3743.05,3810.38,3742.08,3790.11,15248614600.0,262134936800.0,1.0,3877.599638738121,-1,3759.3160000000003,,,,,0,0,0,,,61.58333748696032,,,,61.215421614834554,,,109.23646206373644,
2023-08-30,3803.12,3813.7,3780.24,3788.51,12967166100.0,226727480800.0,1.0,3877.599638738121,-1,3756.3340000000003,,,,,0,0,0,,,60.24413093996221,,,,61.215421614834554,,,101.45113454431785,
2023-08-31,3786.93,3794.0,3762.0,3765.27,11896164600.0,193577001300.0,1.0,3877.599638738121,-1,3749.751,3866.641666666666,,,,0,0,0,,,58.899172323773534,,,,61.215421614834554,0.5166666666666667,0.5333333333333333,53.15282180608095,0.06666666666666667
2023-09-01,3778.91,3808.53,3778.91,3791.49,10531904500.0,172219141600.0,1.0,3877.599638738121,-1,3750.5,3865.6276666666663,,,,0,0,0,16.92747205324406,,58.15444983216528,,0.5813141395827237,0.5813141395827237,61.215421614834554,0.5161290322580645,0.3870967741935484,116.8148163605059,0.6774193548387096
2023-09-04,3812.99,3854.26,3804.59,3848.95,14238520100.0,237934727900.0,1.0,3877.599638738121,-1,3762.439,3867.085333333333,,,,0,0,0,17.43419593271119,,58.37423793539553,,0.4429828609854662,0.4429828609854662,61.215421614834554,0.515625,0.8125,116.41478716286103,0.65625
2023-09-05,3839.58,3839.58,3814.33,3820.32,10405233300.0,181377878000.0,1.0,3877.599638738121,-1,3768.6479999999997,3863.925333333333,,,,0,0,0,15.399528675147783,,57.24308374799573,,0.12890703622346059,0.12890703622346059,61.215421614834554,0.5151515151515151,0.3333333333333333,77.06026929076465,0.18181818181818182
2023-09-06,3808.1,3817.52,3790.89,3812.03,9344239300.0,166081524000.0,1.0,3877.599638738121,-1,3780.1879999999996,3860.7593333333334,,,,0,0,0,15.400257840760696,,55.918651188567374,,0.12994064662818594,0.12994064662818594,61.215421614834554,0.5147058823529411,0.08823529411764706,85.87646664979954,0.23529411764705882
2023-09-07,3802.23,3802.23,3756.85,3758.47,9510390300.0,164405748800.0,1.0,3877.599638738121,-1,3783.692,3855.963333333333,,,,0,0,0,15.861277412833306,,55.88347732244514,,0.17186812707714222,0.17186812707714222,61.215421614834554,0.5142857142857142,0.17142857142857143,85.37143749164007,0.22857142857142856
2023-09-08,3747.65,3753.26,3724.99,3739.99,7163816600.0,129197657300.0,1.0,3877.599638738121,-1,3786.7759999999994,3847.538333333333,,,,0,0,0,14.155323826646763,,54.81664506899537,,-0.14936663416989135,-0.14936663416989135,61.215421614834554,0.5138888888888888,0.027777777777777776,79.56435575085217,0.19444444444444445
2023-09-11,3740.58,3788.32,3734.72,3767.54,10535801600.0,186871759400.0,1.0,3877.599638738121,-1,3788.267999999999,3839.301999999999,,,,0,0,0,14.250916980041229,,54.75870958951943,,-0.14818612882982068,-0.14818612882982068,61.215421614834554,0.5135135135135135,0.4594594594594595,120.99091722261423,0.7297297297297297
2023-09-12,3764.33,3775.09,3755.42,3760.6,7938537800.0,140117510200.0,1.0,3877.599638738121,-1,3785.316999999999,3831.3886666666663,,,,0,0,0,14.237880689744632,,53.08781865668517,,-0.17525460667739343,-0.17525460667739343,61.215421614834554,0.5131578947368421,0.07894736842105263,58.09547901741102,0.07894736842105263
2023-09-13,3759.61,3768.82,3719.11,3736.65,8157690100.0,138238089900.0,1.0,3877.599638738121,-1,3780.130999999999,3823.613666666666,,,,0,0,0,14.21942261986932,,52.926970149223976,,-0.18156162548970312,-0.18156162548970312,61.215421614834554,0.5128205128205128,0.1282051282051282,70.27023736524481,0.15384615384615385
2023-09-14,3736.94,3748.82,3717.31,3733.51,10038607500.0,151578100500.0,1.0,3877.599638738121,-1,3776.9549999999995,3814.564666666666,,,,0,0,0,13.862172012715313,,51.90711442783237,,-0.14600349607165117,-0.14600349607165117,61.215421614834554,0.5125,0.375,81.6646064308567,0.25
2023-09-15,3740.79,3749.02,3699.38,3708.78,10939568900.0,180398970900.0,1.0,3877.599638738121,-1,3768.6839999999997,3804.1713333333328,,,,0,0,0,13.790836285182282,,51.799156597935585,,-0.037501153339985625,-0.037501153339985625,61.215421614834554,0.5121951219512195,0.5365853658536586,97.41997344768343,0.5365853658536586
2023-09-18,3698.93,3737.53,3691.11,3727.71,8672774100.0,156966973900.0,1.0,3868.9490188512445,-1,3756.56,3795.423333333333,,,,0,0,0,13.884152496531419,,51.543006283748184,,-0.15896484443722064,-0.15896484443722064,61.215421614834554,0.5119047619047619,0.14285714285714285,103.48043287031857,0.6190476190476191
2023-09-19,3723.42,3724.07,3702.69,3720.5,8319903800.0,135216895200.0,1.0,3864.220017953566,-1,3746.578,3786.7823333333336,,,,0,0,0,13.883917670944827,,50.28000598452208,,-0.1671493659341808,-0.1671493659341808,61.215421614834554,0.5116279069767442,0.13953488372093023,75.76761732588578,0.18604651162790697
2023-09-20,3715.96,3718.52,3705.13,3705.69,7544820900.0,117691806000.0,1.0,3857.6778742414913,-1,3735.9440000000004,3778.053,,,,0,0,0,13.891223590919239,,48.61762474716387,,-0.1559800430273179,-0.1559800430273179,61.215421614834554,0.5113636363636364,0.045454545454545456,65.65220531899139,0.11363636363636363
2023-09-21,3698.31,3708.46,3672.44,3672.44,8303100500.0,135011796600.0,1.0,3834.503213563325,-1,3727.3410000000003,3767.9436666666666,,,,0,0,0,13.960802198264563,,48.01773785444178,,-0.04115466384713132,-0.04115466384713132,61.215421614834554,0.5111111111111111,0.15555555555555556,77.44585130468042,0.24444444444444444
2023-09-22,3672.64,3740.42,3664.77,3738.93,11023116600.0,192236467400.0,1.0,3834.503213563325,-1,3727.2350000000006,3763.0996666666665,,,,0,0,0,13.827489861052225,,49.33355986137313,,0.38601010653438594,0.38601010653438594,61.215421614834554,0.5108695652173914,0.6086956521739131,85.16031863033952,0.32608695652173914
2023-09-25,3738.06,3738.06,3711.2,3714.6,9259647900.0,155793827400.0,1.0,3834.503213563325,-1,3721.9410000000003,3758.389333333333,,,,0,0,0,13.800073231078683,,48.304818915593465,,0.38283530280908334,0.38283530280908334,61.215421614834554,0.5106382978723404,0.2127659574468085,64.44202735004616,0.10638297872340426
2023-09-26,3711.71,3723.85,3692.62,3692.89,7804452500.0,137808437800.0,1.0,3834.503213563325,-1,3715.1700000000005,3753.2676666666666,,,,0,0,0,13.860021387589084,,47.491732300565204,,0.41399385765879704,0.41399385765879704,61.215421614834554,0.5104166666666666,0.08333333333333333,53.71073312258344,0.0625
2023-09-27,3694.96,3731.14,3694.39,3700.5,9162921000.0,164790435300.0,1.0,3834.503213563325,-1,3711.5550000000003,3749.3399999999997,,,,0,0,0,13.775406782901399,,47.0516498100621,,0.3211304917596808,0.3211304917596808,61.215421614834554,0.5102040816326531,0.22448979591836735,97.09750270724705,0.5714285714285714
2023-09-28,3711.21,3716.06,3685.3,3689.52,8522171900.0,153500421300.0,1.0,3834.503213563325,-1,3707.156,3744.6206666666667,,,,0,0,0,13.724967346623638,,46.275856961963896,,0.3968926178251599,0.3968926178251599,61.215421614834554,0.51,0.2,57.71567067450646,0.08
2023-10-09,3678.93,3694.13,3642.0,3684.73,10214805800.0,178072374700.0,1.0,3807.7288770341825,-1,3704.751,3741.3116666666665,,,,0,0,0,13.329255267571247,,46.55462567806086,0.06666666666666667,0.3761757219130498,0.3761757219130498,61.215421614834554,0.5098039215686274,0.47058823529411764,156.15999325133353,0.9019607843137255
2023-10-10,3696.25,3701.26,3655.59,3657.13,9916373000.0,161938958900.0,1.0,3807.7288770341825,-1,3697.693,3738.8973333333333,,,,0,0,0,12.875556286038487,,46.51250064577225,0.06451612903225806,0.472706140949277,0.472706140949277,61.215421614834554,0.5096153846153846,0.4423076923076923,86.2446757845231,0.4230769230769231
2023-10-11,3674.75,3689.53,3658.36,3667.55,10209158700.0,187667554100.0,1.0,3807.7288770341825,-1,3692.398,3735.874666666667,,,,0,0,0,12.684634971543273,,45.84047680549739,0.03125,0.5214376727397441,0.5214376727397441,61.215421614834554,0.5094339622641509,0.4716981132075472,87.36569271460674,0.4339622641509434
2023-10-12,3697.93,3711.5,3682.84,3702.38,11436322500.0,194598219800.0,1.0,3807.7288770341825,-1,3692.067,3736.0663333333337,,,,0,0,0,12.139050359044136,,45.750454100473696,0.030303030303030304,0.6229980696517805,0.6229980696517805,61.215421614834554,0.5092592592592593,0.6851851851851852,118.77929585647378,0.7777777777777778
2023-10-13,3677.96,3678.19,3652.31,3663.41,9828798700.0,170152309000.0,1.0,3803.1184402870676,-1,3691.1639999999998,3734.0656666666673,,,,0,0,0,12.313763567415334,,45.95614676235591,0.08823529411764706,0.7209164143881763,0.7209164143881763,61.215421614834554,0.509090909090909,0.38181818181818183,107.31221870819492,0.6909090909090909
2023-10-16,3664.04,3664.04,3615.77,3626.6,9185311800.0,159537973600.0,1.0,3778.103990749588,-1,3679.9309999999996,3731.3140000000008,,,,0,0,0,12.580535304798795,,46.066330249862766,0.11428571428571428,0.6997621440321655,0.6997621440321655,61.215421614834554,0.5089285714285714,0.23214285714285715,71.25470028130273,0.19642857142857142
2023-10-17,3635.3,3645.57,3619.13,3639.4,9074518800.0,147056233300.0,1.0,3767.7452292853227,-1,3672.411,3727.540000000001,,,,0,0,0,12.10515947559324,,45.1317430951074,0.027777777777777776,0.7514108732306691,0.7514108732306691,61.215421614834554,0.5087719298245614,0.21052631578947367,67.42107088240901,0.17543859649122806
2023-10-18,3631.07,3632.06,3608.98,3610.58,9454587900.0,158982356700.0,1.0,3753.813551700307,-1,3664.1800000000003,3721.5556666666675,,,,0,0,0,11.810849621155025,,44.43118390010229,0.02702702702702703,0.9213540171718749,0.9213540171718749,61.215421614834554,0.5086206896551724,0.29310344827586204,76.68084685115309,0.25862068965517243
2023-10-19,3588.52,3588.52,3532.31,3533.54,11173752000.0,189194781800.0,1.0,3698.5426682860066,-1,3647.4840000000004,3713.0566666666678,,,,0,0,0,13.080436735399095,,46.04255609533551,0.15789473684210525,0.45938434409650947,0.45938434409650947,61.215421614834554,0.5084745762711864,0.6949152542372882,126.80939969704308,0.8305084745762712
2023-10-20,3518.35,3535.66,3501.73,3510.59,9851860500.0,169591289100.0,1.0,3655.0923031295297,-1,3629.5910000000003,3704.567333333334,,,,0,0,0,13.089801255169363,0.3,45.465767709843334,0.07692307692307693,0.46190887763981353,0.46190887763981353,61.215421614834554,0.5083333333333333,0.43333333333333335,95.3222632434232,0.5333333333333333
2023-10-23,3500.2,3505.35,3450.65,3474.24,9656165200.0,152054894200.0,1.0,3616.4650505995523,-1,3608.5420000000004,3693.992333333334,,,,0,0,0,12.989801951235945,0.25806451612903225,46.155016866517464,0.225,0.6114623372017658,0.6114623372017658,61.215421614834554,0.5081967213114754,0.36065573770491804,122.71747826506059,0.819672131147541
2023-10-24,3481.76,3495.0,3453.11,3487.13,11554728900.0,186529203400.0,1.0,3611.9107624757644,-1,3591.5420000000004,3681.9316666666678,,,,0,0,0,12.02353645633269,0.0625,45.95192082525472,0.14634146341463414,0.4763203824636064,0.4763203824636064,62.98326980252058,1.0,0.7258064516129032,119.14826175912052,0.7741935483870968
2023-10-25,3524.3,3531.83,3500.92,3504.46,12800961700.0,203691741100.0,1.0,3611.9107624757644,-1,3575.233000000001,3671.4030000000007,,,,0,0,0,12.180801287577754,0.15151515151515152,45.892305547861625,0.14285714285714285,0.3364838454109501,0.3364838454109501,55.096313374597386,0.015873015873015872,0.8412698412698413,149.06112800456904,0.873015873015873
2023-10-26,3484.78,3515.57,3478.05,3514.14,10514356600.0,176088467200.0,1.0,3611.9107624757644,-1,3556.409000000001,3661.4733333333343,,,,0,0,0,12.284932573865694,0.17647058823529413,45.49362433129678,0.09302325581395349,0.2740944530304406,0.2740944530304406,55.24391986060357,0.03125,0.546875,86.21670234074628,0.375
2023-10-27,3501.17,3576.59,3494.55,3562.39,12022510800.0,224301960400.0,1.0,3611.9107624757644,-1,3546.3070000000016,3654.937333333334,,,,0,0,0,12.671584353563686,0.2571428571428571,47.233927934568364,0.38636363636363635,0.2904867692461275,0.2904867692461275,55.33222236742476,0.046153846153846156,0.7692307692307693,93.59589803515024,0.49230769230769234
2023-10-30,3554.11,3592.72,3554.02,3583.77,14401042600.0,242973328100.0,1.0,3611.9107624757644,-1,3542.0240000000013,3649.730000000001,,,,0,0,0,12.82448421185545,0.3055555555555556,46.82755041387462,0.35555555555555557,0.17079084119903062,0.17079084119903062,46.84825516593173,0.015151515151515152,0.9090909090909091,76.22194174050195,0.22727272727272727
2023-10-31,3581.68,3581.68,3554.58,3572.51,11258726700.0,196317658300.0,1.0,3611.9107624757644,-1,3535.3350000000014,3643.2290000000007,,,,0,0,0,12.567431432676186,0.21621621621621623,45.987667060832976,0.21739130434782608,0.27351827045608357,0.27351827045608357,47.00932446414031,0.029850746268656716,0.6716417910447762,70.68315916411464,0.1791044776119403
2023-11-01,3605.76,3606.41,3564.64,3571.03,9764553800.0,182943566400.0,1.0,3611.9107624757644,-1,3531.380000000001,3636.9100000000008,,,,0,0,0,12.573065112409221,0.23684210526315788,45.78682577222188,0.1276595744680851,0.2542720395032486,0.2542720395032486,47.01789035492642,0.04411764705882353,0.36764705882352944,74.71321416509012,0.20588235294117646
2023-11-02,3580.07,3597.17,3553.74,3554.19,9035964300.0,149465055400.0,1.0,3611.9107624757644,-1,3533.445000000001,3630.828000000001,,,,0,0,0,12.52991628398172,0.20512820512820512,45.67459597354466,0.10416666666666667,0.2401612294487686,0.2401612294487686,47.01259816230495,0.043478260869565216,0.17391304347826086,82.9509055783164,0.3333333333333333
2023-11-03,3558.53,3596.1,3558.53,3584.14,9754210100.0,165865989200.0,1.0,3611.9107624757644,-1,3540.8000000000015,3625.849000000001,,,,0,0,0,12.855292708718943,0.375,45.495329498613955,0.10204081632653061,0.1693570642386294,0.1693570642386294,47.3191081334887,0.07142857142857142,0.37142857142857144,78.71974679275017,0.3
2023-11-06,3608.32,3635.79,3600.63,3632.61,15298246300.0,254465948100.0,1.0,3480.844772861103,1,3556.6370000000015,3623.310000000001,,,,0,0,0,13.430499289676154,0.5121951219512195,45.78840904629901,0.18,0.09665409827969627,0.09665409827969627,49.15782899492136,0.08450704225352113,0.9295774647887324,115.57004336125371,0.7183098591549296
2023-11-07,3623.78,3628.46,3606.3,3619.76,11028859100.0,190433605300.0,1.0,3482.79740272486,1,3569.9000000000015,3619.7116666666675,,,,0,0,0,13.344158330017422,0.5,44.86086575838001,0.0392156862745098,0.19436744268436576,0.19436744268436576,49.13964693592065,0.08333333333333333,0.6388888888888888,72.71967080988588,0.19444444444444445
2023-11-08,3610.64,3627.05,3591.82,3611.07,11059423000.0,192594372400.0,1.0,3482.79740272486,1,3580.5610000000015,3616.0640000000008,,,,0,0,0,13.347748790549424,0.5116279069767442,44.40225310321906,0.019230769230769232,0.19994615121649587,0.19994615121649587,49.140125789954475,0.0958904109589041,0.6438356164383562,78.05898293655825,0.3013698630136986
2023-11-09,3603.11,3624.41,3601.37,3612.83,11187205700.0,189355228600.0,1.0,3482.79740272486,1,3590.4300000000017,3612.9686666666676,,,,0,0,0,13.323360404342306,0.45454545454545453,43.38500295544672,0.018867924528301886,0.14663309955166184,0.14663309955166184,49.13918770080574,0.08108108108108109,0.6756756756756757,80.12370804726655,0.33783783783783783
2023-11-10,3596.07,3599.45,3576.1,3586.49,10210703400.0,166924677300.0,1.0,3482.79740272486,1,3592.8400000000015,3610.103666666668,,,,0,0,0,13.2447459144374,0.4444444444444444,43.068098052806405,0.018518518518518517,0.14452689219071263,0.14452689219071263,49.12685361009161,0.08,0.4666666666666667,77.76318189948641,0.29333333333333333
2023-11-13,3593.91,3599.39,3562.77,3579.41,9670764900.0,164821249600.0,1.0,3482.79740272486,1,3592.4040000000014,3604.786333333335,,,,0,0,0,12.015170205279407,0.043478260869565216,42.761045764577524,0.01818181818181818,-0.0734868660034977,-0.0734868660034977,55.643733378444566,0.18421052631578946,0.3157894736842105,63.83460351181099,0.09210526315789473
2023-11-14,3581.1,3600.15,3568.88,3582.06,10088415800.0,165935163400.0,1.0,3482.79740272486,1,3593.3590000000013,3600.3683333333342,,,,0,0,0,11.934359694233786,0.0425531914893617,42.21385310912145,0.017857142857142856,-0.16507572957033853,-0.16507572957033853,55.64527292453694,0.19480519480519481,0.45454545454545453,70.46286418361028,0.16883116883116883
2023-11-15,3616.88,3620.6,3596.92,3607.25,10492921800.0,188932150500.0,1.0,3482.79740272486,1,3596.981000000001,3597.5136666666676,,,,0,0,0,12.075855834658691,0.10416666666666667,42.03890772297281,0.017543859649122806,-0.2856093046712108,-0.2856093046712108,55.784179627531266,0.20512820512820512,0.5256410256410257,113.5170428318456,0.7307692307692307
2023-11-16,3600.98,3605.29,3572.36,3572.36,8746478000.0,146629217200.0,1.0,3482.79740272486,1,3598.798000000001,3593.2423333333345,,,,0,0,0,12.308150772473947,0.20408163265306123,41.69848354568838,0.017241379310344827,-0.16534625654611787,-0.16534625654611787,56.17093566751017,0.21518987341772153,0.1518987341772152,56.31203197747063,0.05063291139240506
2023-11-17,3561.31,3573.68,3547.03,3568.07,8731920700.0,139621898700.0,1.0,3482.79740272486,1,3597.191000000001,3589.1940000000013,,,,0,0,0,12.296392643056368,0.2,40.98188909113178,0.01694915254237288,-0.18944928457941615,-0.18944928457941615,56.17407309150812,0.225,0.15,57.25656029195293,0.0625
2023-11-20,3569.73,3586.97,3545.1,3576.32,9108044500.0,157449634700.0,1.0,3482.79740272486,1,3591.562000000001,3585.5803333333347,,,,0,0,0,12.334335956441025,0.2549019607843137,41.024180086792164,0.03333333333333333,-0.2338385854954738,-0.2338385854954738,55.674034731166955,0.19753086419753085,0.19753086419753085,83.16127527349701,0.4074074074074074
2023-11-21,3587.88,3615.06,3575.68,3581.07,10859431400.0,175922105900.0,1.0,3482.79740272486,1,3587.6930000000007,3583.0450000000014,,,,0,0,0,12.196867688287387,0.17307692307692307,40.94588579694492,0.01639344262295082,-0.34050877302123916,-0.34050877302123916,54.93958377592158,0.13414634146341464,0.6097560975609756,92.51252299346898,0.5609756097560976
2023-11-22,3569.44,3574.38,3544.42,3544.42,8478438100.0,136041195500.0,1.0,3482.79740272486,1,3581.0280000000007,3578.940666666668,,,,0,0,0,12.448351343950753,0.2830188679245283,40.741319806614214,0.016129032258064516,-0.21128644141977712,-0.21128644141977712,55.130664378793604,0.1566265060240964,0.12048192771084337,64.52430183827623,0.13253012048192772
2023-11-23,3541.44,3562.07,3529.94,3561.52,8480016700.0,141499811500.0,1.0,3482.79740272486,1,3575.897,3574.2453333333347,,,,0,0,0,12.180844601014432,0.16666666666666666,40.331256958680214,0.015873015873015872,-0.2382874205654269,-0.2382874205654269,54.045354960335544,0.13095238095238096,0.13095238095238096,65.08554912200364,0.14285714285714285
2023-11-24,3560.65,3560.65,3534.0,3538.01,8501840300.0,140101998600.0,1.0,3482.79740272486,1,3571.0490000000004,3570.0653333333344,,,,0,0,0,11.978667038931702,0.05454545454545454,39.72119710350497,0.015625,-0.2525353083524111,-0.2525353083524111,54.10722886348646,0.1411764705882353,0.1411764705882353,64.79500412188041,0.1411764705882353
2023-11-27,3534.44,3534.44,3492.86,3511.94,9910231400.0,155975437000.0,1.0,3482.79740272486,1,3564.3020000000006,3566.2433333333342,,,,0,0,0,11.833771872789258,0.03571428571428571,39.97971152714759,0.03076923076923077,-0.26004031120032894,-0.26004031120032894,53.80655247290714,0.12790697674418605,0.45348837209302323,94.88242364283039,0.6046511627906976
2023-11-28,3510.66,3521.05,3501.11,3518.52,8933578900.0,147740535900.0,1.0,3482.79740272486,1,3557.9480000000003,3562.2140000000013,,,,0,0,0,11.789099712304083,0.017543859649122806,39.02543954966438,0.015151515151515152,-0.24557176559990687,-0.24557176559990687,52.73416937967055,0.12643678160919541,0.19540229885057472,75.11265791871602,0.26436781609195403
2023-11-29,3518.88,3519.2,3482.24,3488.31,9884141200.0,155948236000.0,1.0,3482.79740272486,1,3546.054,3558.1383333333347,,,,0,0,0,11.82320070358576,0.05172413793103448,38.92708528539465,0.014925373134328358,-0.2427789308393157,-0.2427789308393157,52.25999078306415,0.125,0.45454545454545453,65.30187822509122,0.1590909090909091
2023-11-30,3485.52,3505.13,3481.45,3496.2,10135082000.0,153790180700.0,1.0,3482.79740272486,1,3538.4379999999996,3556.893666666668,,,,0,0,0,10.230094517903138,0.01694915254237288,38.20103360513777,0.014705882352941176,0.3350911331171433,0.3350911331171433,56.09847175776687,0.2808988764044944,0.5056179775280899,72.25644097034458,0.24719101123595505
2023-12-01,3494.22,3494.22,3452.17,3482.88,10853094100.0,176078323500.0,1.0,3482.79740272486,1,3529.9189999999994,3555.9700000000016,,,,0,0,0,10.121673032675497,0.016666666666666666,38.478603433464535,0.028985507246376812,0.3277036258931023,0.3277036258931023,56.051629794720206,0.2777777777777778,0.6333333333333333,110.73031349516498,0.7555555555555555
2023-12-04,3481.04,3488.13,3459.61,3460.14,9715682600.0,164664395300.0,1.0,3587.8831526670415,-1,3518.3009999999995,3555.5000000000014,,,,0,0,0,9.854361957040819,0.01639344262295082,38.00438422234718,0.014285714285714285,0.40624944210918784,0.40624944210918784,56.30100091408394,0.31868131868131866,0.3626373626373626,85.67489044114717,0.4725274725274725
2023-12-05,3450.09,3450.09,3393.81,3394.26,10047200700.0,164840691100.0,1.0,3540.009669206706,-1,3499.62,3552.4043333333343,,,,0,0,0,11.165409289876361,0.06451612903225806,39.35322306890207,0.08450704225352113,-0.07310838433021201,-0.07310838433021201,66.14045829788834,1.0,0.4891304347826087,116.33232854764137,0.7934782608695652
2023-12-06,3387.88,3420.28,3382.95,3399.6,10580551900.0,172142987700.0,1.0,3519.3856373397202,-1,3485.138,3548.909000000001,,,,0,0,0,11.05687241795905,0.06349206349206349,39.25687911324009,0.08333333333333333,-0.0431487445431141,-0.0431487445431141,66.03411244125043,0.989247311827957,0.6236559139784946,97.07452336382067,0.6451612903225806
2023-12-07,3394.31,3404.41,3369.77,3391.28,9771324800.0,160949948200.0,1.0,3504.201083180686,-1,3468.114,3544.813666666668,,,,0,0,0,11.007715258965991,0.0625,39.03702772689532,0.0821917808219178,0.0297233366506767,0.0297233366506767,65.9573065646677,0.9787234042553191,0.39361702127659576,98.21468424876784,0.6914893617021277
