date,OPEN,HIGH,LOW,CLOSE,VOLUME,MONEY,FACTOR,superTrend,Trend,SMA10,SMA30,SMA100,SMA120,SMA200,SMA100_trend,SMA30_120_trend,SMA10_200_trend,Volatility,volRank,atr,atrRank,skew,Kurt,VolofVol,volvPctRank,vmPctRank,DailyVol,DailyVolRank
2023-09-08,2527.46,2529.85,2512.41,2519.97,1804262900.0,28609593200.0,1.0,2593.0529203109813,-1,2536.5409999999997,2557.9686666666666,,,,0,0,0,13.498316966789702,,37.219750016202994,,-0.016319718942673773,-0.016319718942673773,77.49859187704125,0.5138888888888888,0.027777777777777776,77.4712178220326,0.16666666666666666
2023-09-11,2519.3,2550.01,2519.3,2536.17,2445402400.0,42516632100.0,1.0,2593.0529203109813,-1,2538.339,2554.062,,,,0,0,0,13.647622547807583,,36.90976192019333,,-0.04004876889204496,-0.04004876889204496,77.49859187704125,0.5135135135135135,0.16216216216216217,118.73917711532219,0.6486486486486487
2023-09-12,2533.6,2538.69,2527.34,2531.83,2058490500.0,31996953400.0,1.0,2593.0529203109813,-1,2538.6,2550.26,,,,0,0,0,13.642027526814541,,35.69263040018412,,-0.05357996265334824,-0.05357996265334824,77.49859187704125,0.5131578947368421,0.07894736842105263,53.59772892806027,0.05263157894736842
2023-09-13,2536.39,2543.12,2510.09,2524.54,2419965600.0,37205544400.0,1.0,2593.0529203109813,-1,2538.8,2547.0553333333332,,,,0,0,0,13.439450772455038,,35.56583847636582,,-0.10821709198372363,-0.10821709198372363,77.49859187704125,0.5128205128205128,0.1794871794871795,81.42017393814923,0.23076923076923078
2023-09-14,2529.19,2539.67,2519.4,2530.98,3121548900.0,41657845000.0,1.0,2593.0529203109813,-1,2540.852,2543.249666666667,,,,0,0,0,13.125798914783331,,34.8374652155865,,-0.09960011495380368,-0.09960011495380368,77.49859187704125,0.5125,0.6,93.55229675901357,0.4
2023-09-15,2538.26,2546.42,2508.24,2514.98,3366639900.0,53188347600.0,1.0,2593.0529203109813,-1,2539.125,2538.7876666666666,,,,0,0,0,13.170381713706506,,34.99663353865382,,-0.008941141270762187,-0.008941141270762187,77.49859187704125,0.5121951219512195,0.6585365853658537,102.41425607372013,0.5365853658536586
2023-09-18,2509.15,2532.43,2503.02,2531.9,2542094200.0,43600334300.0,1.0,2593.0529203109813,-1,2534.568,2535.365,,,,0,0,0,13.337365879896197,,34.73060337014648,,-0.12235764199431688,-0.12235764199431688,77.49859187704125,0.5119047619047619,0.2857142857142857,98.65612634475619,0.4523809523809524
2023-09-19,2529.48,2533.79,2517.4,2532.28,2294070400.0,34756093400.0,1.0,2593.0529203109813,-1,2531.6169999999997,2532.0616666666665,,,,0,0,0,13.343709999086787,,33.8572413049014,,-0.13915732815002113,-0.13915732815002113,77.49859187704125,0.5116279069767442,0.11627906976744186,71.2956928397777,0.11627906976744186
2023-09-20,2527.75,2529.02,2519.13,2521.56,2288247300.0,30949026900.0,1.0,2593.0529203109813,-1,2527.837,2528.490333333333,,,,0,0,0,13.370727945558109,,32.87118219514419,,-0.09957486332226781,-0.09957486332226781,77.49859187704125,0.5113636363636364,0.11363636363636363,75.83375881184553,0.18181818181818182
2023-09-21,2515.47,2519.91,2495.74,2495.74,2389141700.0,35084379100.0,1.0,2593.0529203109813,-1,2523.995,2524.0336666666667,,,,0,0,0,13.598338298116278,,32.53541161442305,,-0.004648313573944986,-0.004648313573944986,77.49859187704125,0.5111111111111111,0.17777777777777778,83.76334911988457,0.26666666666666666
2023-09-22,2498.24,2550.98,2489.32,2550.98,3297857500.0,53822484500.0,1.0,2593.0529203109813,-1,2527.0959999999995,2523.436333333333,,,,0,0,0,13.73893559418229,,33.922296775640994,,0.7080995531852641,0.7080995531852641,77.49859187704125,0.5108695652173914,0.6521739130434783,87.6610391570947,0.30434782608695654
2023-09-25,2548.89,2548.89,2526.07,2529.15,2556988100.0,41022034500.0,1.0,2593.0529203109813,-1,2526.3939999999993,2522.7653333333333,,,,0,0,0,13.783475284361748,,33.493139786324754,,0.7031177714729486,0.7031177714729486,77.49859187704125,0.5106382978723404,0.3404255319148936,77.83816845173264,0.2127659574468085
2023-09-26,2526.35,2534.2,2512.03,2513.41,2334196400.0,33802411600.0,1.0,2593.0529203109813,-1,2524.551999999999,2521.664333333333,,,,0,0,0,13.888199113203317,,32.953942653642606,,0.7376697482921281,0.7376697482921281,77.49859187704125,0.5104166666666666,0.14583333333333334,46.95038335174941,0.020833333333333332
2023-09-27,2515.82,2538.68,2514.23,2520.14,2754083200.0,46635013500.0,1.0,2593.0529203109813,-1,2524.111999999999,2521.3086666666663,,,,0,0,0,13.808609403354415,,32.588040622516765,,0.6551374298042754,0.6551374298042754,77.49859187704125,0.5102040816326531,0.46938775510204084,105.44525420647292,0.6326530612244898
2023-09-28,2530.23,2531.07,2504.21,2507.09,2491669100.0,41444248000.0,1.0,2593.0529203109813,-1,2521.722999999999,2520.3286666666663,,,,0,0,0,13.864803317762435,,32.315276783349304,,0.7293742075668934,0.7293742075668934,77.49859187704125,0.51,0.3,60.007760790724255,0.1
2023-10-09,2497.47,2504.02,2474.81,2499.57,2760836000.0,45052515800.0,1.0,2586.3557908095695,-1,2520.1819999999993,2520.0616666666665,,,,0,0,0,13.502486003202074,,32.313596936523155,0.03333333333333333,0.7618512069425126,0.7618512069425126,77.49859187704125,0.5098039215686274,0.49019607843137253,149.13848856419807,0.8823529411764706
2023-10-10,2510.51,2513.85,2481.39,2482.53,2870204000.0,40996551700.0,1.0,2586.3557908095695,-1,2515.244999999999,2520.3096666666665,,,,0,0,0,13.11594494695022,,32.32056851097443,0.0967741935483871,0.8677711585487199,0.8677711585487199,77.49859187704125,0.5096153846153846,0.5384615384615384,91.74254818656192,0.40384615384615385
2023-10-11,2497.56,2502.63,2486.37,2490.86,2637228700.0,43693282400.0,1.0,2586.3557908095695,-1,2511.102999999999,2520.213,,,,0,0,0,12.969869418008026,,31.7386366771185,0.03125,0.9273336269031225,0.9273336269031225,77.49859187704125,0.5094339622641509,0.41509433962264153,84.04242236351531,0.3018867924528302
2023-10-12,2518.83,2524.2,2504.37,2514.39,3366137200.0,46137733400.0,1.0,2586.3557908095695,-1,2510.385999999999,2521.9863333333333,,,,0,0,0,12.646771653229921,,31.814892073446178,0.06060606060606061,0.9158896538889076,0.9158896538889076,77.49859187704125,0.5092592592592593,0.7222222222222222,128.6223188495636,0.7777777777777778
2023-10-13,2495.15,2499.07,2482.89,2489.13,2579237400.0,39705090300.0,1.0,2586.3557908095695,-1,2509.724999999999,2522.2656666666667,,,,0,0,0,12.825092425561984,,31.799897212805885,0.058823529411764705,1.004452894906435,1.004452894906435,77.49859187704125,0.509090909090909,0.36363636363636365,103.8611901579144,0.6
2023-10-16,2490.92,2491.62,2461.38,2468.44,2508081200.0,40453214000.0,1.0,2571.6768491794455,-1,2501.4709999999986,2521.7026666666666,,,,0,0,0,13.038015747213922,,31.72561639314845,0.02857142857142857,1.047801615860279,1.047801615860279,77.49859187704125,0.5089285714285714,0.2857142857142857,63.866331087466214,0.10714285714285714
2023-10-17,2474.12,2480.94,2462.37,2478.9,2348854800.0,35668258900.0,1.0,2564.9524754089953,-1,2496.445999999999,2520.3929999999996,,,,0,0,0,12.498669629095186,,31.099158469665195,0.027777777777777776,1.1411007012175145,1.1411007012175145,77.49859187704125,0.5087719298245614,0.14035087719298245,65.76945452681598,0.14035087719298245
2023-10-18,2471.59,2478.68,2463.66,2467.19,2459189400.0,35566080500.0,1.0,2562.201881341901,-1,2491.8239999999987,2518.325333333333,,,,0,0,0,12.469513398675907,,30.343960447300198,0.02702702702702703,1.257635490274539,1.257635490274539,77.49859187704125,0.5086206896551724,0.2413793103448276,69.58696734954805,0.15517241379310345
2023-10-19,2450.17,2450.18,2400.19,2401.93,3114968500.0,53932887000.0,1.0,2521.4534584208577,-1,2480.002999999999,2514.305,,,,0,0,0,14.463977320902316,,32.0894861402859,0.18421052631578946,0.29233540801326574,0.29233540801326574,77.49859187704125,0.5084745762711864,0.6610169491525424,148.63932813683144,0.8813559322033898
2023-10-20,2394.62,2402.79,2379.74,2389.22,2792940900.0,44439808500.0,1.0,2486.2421032579596,-1,2468.215999999999,2510.2636666666663,,,,0,0,0,14.47407932193106,0.8333333333333334,31.65903441931991,0.07692307692307693,0.2967088201510652,0.2967088201510652,77.49859187704125,0.5083333333333333,0.5333333333333333,92.54567184487472,0.45
2023-10-23,2380.3,2390.8,2351.45,2369.93,2646995600.0,38190471500.0,1.0,2467.2008126266282,-1,2455.251999999999,2504.8529999999996,,,,0,0,0,14.25837115697247,0.7741935483870968,32.02527087554279,0.2,0.44126418510788423,0.44126418510788423,77.49859187704125,0.5081967213114754,0.4426229508196721,130.44760194965414,0.7868852459016393
2023-10-24,2374.87,2382.73,2355.59,2378.44,3145228600.0,43320643100.0,1.0,2464.5379167872647,-1,2444.842999999999,2498.218666666666,,,,0,0,0,13.10173420442728,0.21875,31.792638929088362,0.14634146341463414,0.25783650313043915,0.25783650313043915,79.34418594875316,1.0,0.6935483870967742,115.83471474254193,0.6935483870967742
2023-10-25,2402.75,2408.89,2383.1,2386.3,3999164900.0,52062705000.0,1.0,2464.5379167872647,-1,2434.386999999999,2492.3689999999997,,,,0,0,0,13.167880343550882,0.30303030303030304,31.728703741988905,0.11904761904761904,0.1499219783196118,0.1499219783196118,71.12323731046858,0.015873015873015872,0.8888888888888888,127.50014176803414,0.7619047619047619
2023-10-26,2375.04,2394.99,2372.54,2393.73,2846266600.0,41362772500.0,1.0,2464.5379167872647,-1,2422.320999999999,2486.8479999999995,,,,0,0,0,13.254723976575548,0.35294117647058826,31.28686070665609,0.06976744186046512,0.10523907453463507,0.10523907453463507,71.18416913567658,0.03125,0.53125,71.42252014895682,0.171875
2023-10-27,2383.99,2426.8,2380.34,2414.91,3164753600.0,56934794200.0,1.0,2464.5379167872647,-1,2414.8989999999985,2482.8729999999996,,,,0,0,0,13.418421556421663,0.45714285714285713,32.009391149196276,0.25,-0.02741784192261133,-0.02741784192261133,71.11298480106753,0.015384615384615385,0.6923076923076923,93.52900444089325,0.46153846153846156
2023-10-30,2406.95,2420.98,2403.27,2414.16,3970669700.0,62284481800.0,1.0,2464.5379167872647,-1,2409.4709999999986,2479.3459999999995,,,,0,0,0,13.369269109479871,0.4166666666666667,31.328467761139315,0.08888888888888889,-0.09007751937393114,-0.09007751937393114,57.1315813136029,0.015151515151515152,0.8636363636363636,78.35542922942342,0.25757575757575757
2023-10-31,2409.89,2416.57,2400.26,2411.48,3139368100.0,53329675800.0,1.0,2464.5379167872647,-1,2402.7289999999985,2475.189666666666,,,,0,0,0,13.168710418654221,0.2972972972972973,30.613302629656488,0.043478260869565216,-0.02791169753075039,-0.02791169753075039,57.20194047694917,0.029850746268656716,0.6567164179104478,69.58822422139345,0.14925373134328357
2023-11-01,2456.38,2456.38,2416.68,2420.73,2595050600.0,57125465300.0,1.0,2464.5379167872647,-1,2398.0829999999987,2471.486333333333,,,,0,0,0,13.261429993122771,0.3684210526315789,31.293621552053803,0.10638297872340426,-0.08748971684240406,-0.08748971684240406,57.243402114388786,0.04411764705882353,0.35294117647058826,104.19827289214476,0.6176470588235294
2023-11-02,2429.72,2440.34,2416.66,2417.46,2531333000.0,40772219400.0,1.0,2464.5379167872647,-1,2399.6359999999986,2467.917,,,,0,0,0,13.254800315948756,0.358974358974359,30.93106814481316,0.0625,-0.10678652427641241,-0.10678652427641241,57.08255573306104,0.014492753623188406,0.2898550724637681,80.49284291775636,0.2753623188405797
2023-11-03,2419.69,2443.3,2418.92,2436.94,2443024900.0,42330072300.0,1.0,2464.5379167872647,-1,2404.4079999999985,2464.7823333333336,,,,0,0,0,13.485222691598251,0.55,30.688636328393493,0.061224489795918366,-0.1244708695437885,-0.1244708695437885,56.85279342204175,0.014285714285714285,0.18571428571428572,69.39035283685058,0.12857142857142856
2023-11-06,2452.84,2460.76,2443.39,2456.77,3944849300.0,63490178300.0,1.0,2464.5379167872647,-1,2413.0919999999983,2462.842,,,,0,0,0,13.6555462829182,0.6829268292682927,30.36155840799381,0.04,-0.24460021122862613,-0.24460021122862613,56.93990303488228,0.028169014084507043,0.8591549295774648,107.86910147199593,0.6619718309859155
2023-11-07,2450.27,2450.38,2436.38,2443.97,2540951200.0,43645744000.0,1.0,2464.5379167872647,-1,2419.6449999999986,2459.9110000000005,,,,0,0,0,13.529322563838535,0.5952380952380952,29.886722293327434,0.0196078431372549,-0.13238212704414282,-0.13238212704414282,56.931152746122244,0.027777777777777776,0.3055555555555556,75.0271888106392,0.2222222222222222
2023-11-08,2436.87,2448.87,2426.2,2436.7,2541617100.0,45724472000.0,1.0,2464.5379167872647,-1,2424.6849999999986,2456.7250000000004,,,,0,0,0,13.533592763255301,0.6046511627906976,29.543068850788035,0.019230769230769232,-0.09400902719675834,-0.09400902719675834,56.93131542596724,0.0410958904109589,0.3150684931506849,77.02648872476306,0.2465753424657534
2023-11-09,2428.51,2444.35,2427.64,2436.23,2842391400.0,48916592500.0,1.0,2464.5379167872647,-1,2428.9349999999986,2453.880666666667,,,,0,0,0,13.50746335720053,0.5681818181818182,28.931970334083843,0.018867924528301886,-0.14312459085778464,-0.14312459085778464,56.93697951616013,0.05405405405405406,0.527027027027027,81.31831919167479,0.3108108108108108
2023-11-10,2424.49,2428.12,2409.04,2414.02,2447768500.0,39070613100.0,1.0,2464.5379167872647,-1,2428.8459999999986,2451.156666666667,,,,0,0,0,13.447013314619308,0.4888888888888889,28.84901936579414,0.018518518518518517,-0.14463967759684282,-0.14463967759684282,56.75530996224763,0.013333333333333334,0.2,76.07119824627634,0.24
2023-11-13,2415.96,2421.17,2396.31,2407.59,2345548200.0,37683961400.0,1.0,2464.5379167872647,-1,2428.188999999999,2446.3770000000004,,,,0,0,0,11.567385110143947,0.021739130434782608,28.659066062661093,0.01818181818181818,-1.010647205320418,-1.010647205320418,69.31928024354413,0.14473684210526316,0.10526315789473684,65.69744587663915,0.09210526315789473
2023-11-14,2410.48,2419.22,2397.18,2406.4,2342180200.0,37907956000.0,1.0,2464.5379167872647,-1,2427.680999999999,2442.2853333333337,,,,0,0,0,11.403671098307761,0.02127659574468085,28.34387244062961,0.017857142857142856,-1.144980573645689,-1.144980573645689,69.32757355514876,0.15584415584415584,0.1038961038961039,73.18004025788605,0.2077922077922078
2023-11-15,2428.82,2431.83,2419.64,2427.12,2462213100.0,43282231800.0,1.0,2464.5379167872647,-1,2428.319999999999,2439.409,,,,0,0,0,11.683481628823374,0.0625,28.20511661012343,0.017543859649122806,-1.1738824033113489,-1.1738824033113489,69.76256733787802,0.16666666666666666,0.24358974358974358,114.0595418428405,0.7307692307692307
2023-11-16,2422.85,2425.3,2402.11,2404.32,2220015700.0,33479906700.0,1.0,2464.5379167872647,-1,2427.005999999999,2435.5483333333336,,,,0,0,0,11.858510826876984,0.08163265306122448,28.05296820011754,0.017241379310344827,-1.0043302944460843,-1.0043302944460843,69.98967938053659,0.17721518987341772,0.05063291139240506,59.02179094282716,0.06329113924050633
2023-11-17,2396.59,2401.79,2379.33,2398.2,2230109300.0,33944865500.0,1.0,2464.5379167872647,-1,2423.131999999999,2431.918666666667,,,,0,0,0,11.814036089489234,0.08,27.907112571540523,0.01694915254237288,-1.04903830550188,-1.04903830550188,69.94823706126958,0.175,0.0625,73.85215744588018,0.2375
2023-11-20,2399.76,2413.31,2383.56,2404.77,2123867300.0,34814050600.0,1.0,2464.5379167872647,-1,2417.9319999999993,2428.758666666667,,,,0,0,0,11.864232971415893,0.11764705882352941,27.99486911575288,0.03333333333333333,-1.1103610469430167,-1.1103610469430167,69.68766382894066,0.16049382716049382,0.04938271604938271,90.58563647509165,0.4567901234567901
2023-11-21,2415.13,2432.77,2412.06,2416.24,2646261600.0,42629214200.0,1.0,2464.5379167872647,-1,2415.1589999999987,2426.5490000000004,,,,0,0,0,11.867794646891918,0.1346153846153846,27.995113443574173,0.04918032786885246,-1.2401147005933906,-1.2401147005933906,69.29030329415693,0.13414634146341464,0.47560975609756095,101.47837598031265,0.6219512195121951
2023-11-22,2408.98,2414.24,2396.9,2396.9,2172445500.0,30301268500.0,1.0,2464.5379167872647,-1,2411.178999999999,2423.4170000000004,,,,0,0,0,11.969349966036985,0.1509433962264151,27.58296518435634,0.016129032258064516,-1.0857225435448727,-1.0857225435448727,69.3086640960366,0.14457831325301204,0.060240963855421686,63.45022563779614,0.08433734939759036
2023-11-23,2393.49,2407.2,2386.58,2405.17,1980160100.0,29966318100.0,1.0,2464.5379167872647,-1,2408.072999999999,2419.7763333333337,,,,0,0,0,11.634512497115214,0.05555555555555555,27.2513954136727,0.015873015873015872,-1.1965544954300373,-1.1965544954300373,69.40069867708925,0.17857142857142858,0.03571428571428571,58.178648910716404,0.05952380952380952
2023-11-24,2403.92,2403.92,2390.17,2391.02,2023420300.0,29471977500.0,1.0,2464.5379167872647,-1,2405.772999999999,2416.5060000000003,,,,0,0,0,11.433820945194416,0.03636363636363636,26.66799563206924,0.015625,-1.2698285587460196,-1.2698285587460196,69.37106587597971,0.17647058823529413,0.047058823529411764,57.60364869718205,0.047058823529411764
2023-11-27,2387.98,2387.98,2357.09,2370.72,2682100100.0,40568738500.0,1.0,2453.576416091626,-1,2402.085999999999,2413.248666666667,,,,0,0,0,11.443132779564873,0.05357142857142857,27.013805363875456,0.03076923076923077,-1.2666589598882327,-1.2666589598882327,69.14294922754333,0.12790697674418605,0.5232558139534884,99.14547608188609,0.5930232558139535
2023-11-28,2368.92,2374.97,2361.74,2371.21,2006451400.0,32101797700.0,1.0,2447.4273010396437,-1,2398.5669999999986,2409.6590000000006,,,,0,0,0,11.335231556359446,0.017543859649122806,26.35743367988139,0.015151515151515152,-1.2598812555710943,-1.2598812555710943,68.25806052749626,0.12643678160919541,0.04597701149425287,72.98315383253026,0.22988505747126436
2023-11-29,2374.03,2374.36,2351.1,2358.12,2573910400.0,38604709500.0,1.0,2441.3598105139467,-1,2391.6669999999986,2406.0233333333335,,,,0,0,0,11.356908881715405,0.034482758620689655,26.209936837982283,0.014925373134328358,-1.244040918014954,-1.244040918014954,68.26885350816332,0.13636363636363635,0.4318181818181818,68.15049495824921,0.1590909090909091
2023-11-30,2358.21,2370.95,2354.69,2366.0,2564201900.0,37341817600.0,1.0,2440.028390965663,-1,2387.8349999999987,2404.825666666667,,,,0,0,0,8.70436721011859,0.01694915254237288,25.73613032188788,0.014705882352941176,0.025626307667597534,0.025626307667597534,80.78370178016313,1.0,0.42696629213483145,67.39408109129492,0.15730337078651685
2023-12-01,2362.63,2362.63,2330.74,2352.0,2835755000.0,45326081300.0,1.0,2425.2539437768223,-1,2383.214999999999,2403.5850000000005,,,,0,0,0,8.735318427281078,0.03333333333333333,26.189647925607513,0.028985507246376812,0.02690679444118068,0.02690679444118068,80.83565128212206,1.0,0.6,120.63789663801697,0.8
2023-12-04,2351.31,2353.0,2332.85,2333.88,2300455000.0,38447058100.0,1.0,2420.6311369303075,-1,2376.125999999999,2402.383333333334,,,,0,0,0,8.708867546860402,0.03278688524590164,25.90204564343573,0.02857142857142857,0.032995790927234286,0.032995790927234286,80.91072677179882,1.0,0.15384615384615385,85.85322824192886,0.42857142857142855
2023-12-05,2327.34,2327.34,2285.96,2286.58,2519387400.0,42196912800.0,1.0,2387.501558981245,-1,2363.159999999999,2399.321333333334,,,,0,0,0,10.28852270356852,0.06451612903225806,26.950519660414983,0.09859154929577464,-0.6034024037966929,-0.6034024037966929,96.09053264011446,1.0,0.34782608695652173,114.668940262425,0.7608695652173914
2023-12-06,2281.73,2298.3,2275.28,2284.06,3067773100.0,41728776600.0,1.0,2367.080056172614,-1,2351.8759999999993,2395.9133333333343,,,,0,0,0,10.19890446423092,0.06349206349206349,26.76335205753808,0.09722222222222222,-0.5599366796567958,-0.5599366796567958,96.03646910374115,0.989247311827957,0.7096774193548387,92.91425444225948,0.5376344086021505
2023-12-07,2280.09,2284.94,2259.82,2274.83,2595956000.0,38119540900.0,1.0,2352.435291592966,-1,2338.841999999999,2391.950000000001,,,,0,0,0,10.133889638248862,0.0625,26.685097197655306,0.0958904109589041,-0.46756421295099126,-0.46756421295099126,95.95823093143026,0.9787234042553191,0.46808510638297873,107.63030279304326,0.7021276595744681
