date,OPEN,HIGH,LOW,CLOSE,VOLUME,MONEY,FACTOR,superTrend,Trend,SMA10,SMA30,SMA100,SMA120,SMA200,SMA100_trend,SMA30_120_trend,SMA10_200_trend,Volatility,volRank,atr,atrRank,skew,Kurt,VolofVol,volvPctRank,vmPctRank,DailyVol,DailyVolRank
2023-09-18,5685.85,5734.19,5665.58,5719.69,9230572200.0,109249767500.0,1.0,5837.0761612335245,-1,5737.792000000001,5783.920000000001,,,,0,0,0,15.515641038112213,,77.18004077252367,,0.22824861006531322,0.22824861006531322,61.4432202216396,0.5119047619047619,0.19047619047619047,120.82548001229918,0.7857142857142857
2023-09-19,5713.49,5713.6,5670.42,5687.9,8511210200.0,94544819500.0,1.0,5837.0761612335245,-1,5727.711000000001,5771.313333333334,,,,0,0,0,15.538134709095592,,75.85099121192728,,0.24226587390037135,0.24226587390037135,61.4432202216396,0.5116279069767442,0.09302325581395349,86.27152319334597,0.5116279069767442
2023-09-20,5677.92,5689.83,5651.01,5651.01,7763415800.0,84080282600.0,1.0,5837.0761612335245,-1,5713.774000000002,5758.955333333334,,,,0,0,0,15.516504381485918,,74.08761067802597,,0.23653051294902594,0.23653051294902594,61.4432202216396,0.5113636363636364,0.045454545454545456,57.42377473922418,0.09090909090909091
2023-09-21,5638.44,5666.7,5609.21,5611.92,8193150900.0,84847062000.0,1.0,5837.0761612335245,-1,5704.696000000002,5744.962333333335,,,,0,0,0,15.536114589790959,,73.29724826478662,,0.3219297892743429,0.3219297892743429,61.4432202216396,0.5111111111111111,0.08888888888888889,78.24676630240924,0.4
2023-09-22,5606.83,5700.32,5603.81,5698.82,10411898200.0,120276386000.0,1.0,5837.0761612335245,-1,5703.716000000002,5737.811333333335,,,,0,0,0,15.478715731138688,,74.40261739503484,,0.3569335034399393,0.3569335034399393,61.4432202216396,0.5108695652173914,0.45652173913043476,82.1305561285993,0.45652173913043476
2023-09-25,5694.9,5699.15,5659.32,5666.66,9334071900.0,114172282900.0,1.0,5837.0761612335245,-1,5692.909000000002,5729.473333333336,,,,0,0,0,15.520879869022366,,72.75630228098555,,0.4177531609702291,0.4177531609702291,61.4432202216396,0.5106382978723404,0.3191489361702128,48.29275669527486,0.02127659574468085
2023-09-26,5661.03,5682.28,5646.65,5646.65,7430961500.0,100424427700.0,1.0,5837.0761612335245,-1,5680.4810000000025,5721.702333333335,,,,0,0,0,15.468152293659955,,70.98838312474815,,0.39652241550778994,0.39652241550778994,61.4432202216396,0.5104166666666666,0.020833333333333332,55.00166327961633,0.08333333333333333
2023-09-27,5642.39,5701.51,5641.85,5674.35,8108624000.0,102149151700.0,1.0,5837.0761612335245,-1,5676.376000000002,5716.406666666669,,,,0,0,0,15.438721511885197,,70.44893630928395,,0.2797630930476471,0.2797630930476471,61.4432202216396,0.5102040816326531,0.10204081632653061,73.63580956784179,0.2653061224489796
2023-09-28,5687.64,5704.62,5677.53,5690.77,7947733800.0,101456952300.0,1.0,5837.0761612335245,-1,5675.243000000002,5710.287000000002,,,,0,0,0,15.303499926013648,,68.53565362788946,,0.3152557273312341,0.3152557273312341,61.4432202216396,0.51,0.08,62.063125819941185,0.16
2023-10-09,5679.64,5680.95,5634.35,5658.08,9002983600.0,109095282400.0,1.0,5837.0761612335245,-1,5670.585000000002,5706.2963333333355,,,,0,0,0,14.685506401587164,,67.9587177408471,0.03333333333333333,0.3940464695589903,0.3940464695589903,61.4432202216396,0.5098039215686274,0.21568627450980393,117.66257950791362,0.803921568627451
2023-10-10,5665.66,5678.46,5627.41,5630.37,8772642500.0,104621240800.0,1.0,5837.0761612335245,-1,5661.653000000002,5703.616000000003,,,,0,0,0,14.385365301330305,,67.15354070556867,0.03225806451612903,0.3998368243807594,0.3998368243807594,61.4432202216396,0.5096153846153846,0.21153846153846154,75.39464274423096,0.34615384615384615
2023-10-11,5639.07,5674.25,5617.87,5629.79,9064482600.0,112202131200.0,1.0,5837.0761612335245,-1,5655.842000000002,5699.907000000003,,,,0,0,0,14.28593137629224,,66.64051495768446,0.03125,0.46254588602138497,0.46254588602138497,61.4432202216396,0.5094339622641509,0.2830188679245283,70.62258404494659,0.22641509433962265
2023-10-12,5655.61,5677.82,5642.49,5671.64,10050298600.0,119947478400.0,1.0,5837.0761612335245,-1,5657.905000000002,5701.31166666667,,,,0,0,0,13.326704870304033,,65.75429995969947,0.030303030303030304,0.6606196607333228,0.6606196607333228,61.4432202216396,0.5092592592592593,0.48148148148148145,95.91320581741503,0.6296296296296297
2023-10-13,5645.44,5646.07,5616.85,5633.38,8939170200.0,110878380400.0,1.0,5827.156571313427,-1,5660.051000000001,5700.668666666669,,,,0,0,0,13.423954304839087,,65.23219043780901,0.029411764705882353,0.7585039339832804,0.7585039339832804,61.4432202216396,0.509090909090909,0.21818181818181817,87.12878685827965,0.6
2023-10-16,5633.3,5636.32,5559.42,5580.67,8986755000.0,107684372800.0,1.0,5795.233401250883,-1,5648.236000000002,5700.65066666667,,,,0,0,0,13.195090827122092,,65.78780041696093,0.08571428571428572,0.8299373488006149,0.8299373488006149,61.4432202216396,0.5089285714285714,0.23214285714285715,70.14041568577551,0.19642857142857142
2023-10-17,5585.14,5599.42,5556.57,5595.34,9251673700.0,105060399700.0,1.0,5772.081572619888,-1,5641.104000000001,5699.024000000003,,,,0,0,0,12.797982878668149,,64.69552420662947,0.027777777777777776,0.9280610682263689,0.9280610682263689,61.4432202216396,0.5087719298245614,0.3684210526315789,69.82252053215524,0.19298245614035087
2023-10-18,5586.02,5586.02,5519.46,5524.6,9895356200.0,110310590700.0,1.0,5748.424354876084,-1,5628.899,5690.833333333337,,,,0,0,0,11.406039081515296,,65.22811829202807,0.05405405405405406,0.5446539254993118,0.5446539254993118,61.4432202216396,0.5086206896551724,0.4827586206896552,90.39806091146542,0.6206896551724138
2023-10-19,5496.76,5529.87,5463.65,5464.03,10807833500.0,117347195300.0,1.0,5692.586052262937,-1,5607.867,5680.46266666667,,,,0,0,0,11.703091253438728,,65.27535075431246,0.10526315789473684,0.5957259092394451,0.5957259092394451,61.4432202216396,0.5084745762711864,0.6610169491525424,100.65341111844992,0.6779661016949152
2023-10-20,5443.46,5473.21,5413.02,5423.67,9493611500.0,107713531600.0,1.0,5638.214573583749,-1,5581.157000000001,5669.938333333337,,,,0,0,0,11.745767387230561,0.1,65.03319119458327,0.05128205128205128,0.5985440897023693,0.5985440897023693,61.4432202216396,0.5083333333333333,0.43333333333333335,101.37679549945288,0.7166666666666667
2023-10-23,5400.54,5400.79,5269.83,5290.33,10308312600.0,112227737500.0,1.0,5543.096260555952,-1,5544.3820000000005,5654.589333333337,,,,0,0,0,13.355390392330023,0.22580645161290322,69.26208685198407,0.3,0.04043113265622184,0.04043113265622184,61.4432202216396,0.5081967213114754,0.5409836065573771,162.67510466431003,0.9508196721311475
2023-10-24,5311.67,5363.2,5290.5,5352.01,11474572900.0,126190796000.0,1.0,5535.151676719955,-1,5516.546,5638.663666666671,,,,0,0,0,13.150741384807112,0.15625,69.43389223998481,0.3170731707317073,-0.023758421074636552,-0.023758421074636552,60.37537430012155,0.016129032258064516,0.7419354838709677,119.17372788674714,0.8225806451612904
2023-10-25,5386.43,5423.01,5376.0,5376.0,11492124400.0,129741397100.0,1.0,5535.151676719955,-1,5491.167,5624.906666666671,,,,0,0,0,13.249499728668049,0.21212121212121213,69.50846879998554,0.3333333333333333,-0.14097930971820274,-0.14097930971820274,59.376143242953994,0.015873015873015872,0.746031746031746,153.25372364647794,0.9365079365079365
2023-10-26,5351.16,5404.99,5337.49,5398.93,10248504400.0,116893043700.0,1.0,5535.151676719955,-1,5463.896000000001,5611.858333333337,,,,0,0,0,13.36659587028292,0.29411764705882354,69.41282742855765,0.3023255813953488,-0.17060716291270975,-0.17060716291270975,59.48629822677843,0.03125,0.5,113.49949943500505,0.734375
2023-10-27,5387.27,5514.31,5380.94,5492.03,11254280400.0,132776259300.0,1.0,5535.151676719955,-1,5449.761,5604.836000000004,,,,0,0,0,13.929193044517978,0.34285714285714286,72.45840707481685,0.4090909090909091,-0.040423033033695495,-0.040423033033695495,60.25630451881487,0.046153846153846156,0.676923076923077,83.54920223640896,0.47692307692307695
2023-10-30,5484.62,5559.78,5483.16,5546.39,12303418500.0,153066651400.0,1.0,5303.500265500523,1,5446.3330000000005,5599.428333333338,,,,0,0,0,14.276094345757254,0.3611111111111111,72.65657816649222,0.4222222222222222,-0.07537980182296788,-0.07537980182296788,59.86595160142309,0.045454545454545456,0.8181818181818182,75.54137544377551,0.3333333333333333
2023-10-31,5547.32,5554.19,5505.93,5528.24,10567937500.0,127527068600.0,1.0,5315.575490952879,1,5439.6230000000005,5591.212000000003,,,,0,0,0,13.800378198597757,0.32432432432432434,71.49483634904018,0.391304347826087,-0.008765395547243404,-0.008765395547243404,60.276789963417315,0.07462686567164178,0.582089552238806,71.83263598178807,0.22388059701492538
2023-11-01,5534.89,5534.94,5496.83,5509.97,8718578500.0,105639439600.0,1.0,5315.575490952879,1,5438.160000000001,5582.513333333337,,,,0,0,0,13.808832881563845,0.34210526315789475,69.9050822371811,0.3404255319148936,0.0230103630920124,0.0230103630920124,60.28609924546011,0.08823529411764706,0.16176470588235295,59.64009158375977,0.11764705882352941
2023-11-02,5514.52,5532.85,5457.75,5459.45,9020264500.0,101795786000.0,1.0,5315.575490952879,1,5437.702,5573.981666666671,,,,0,0,0,13.786896419003154,0.3076923076923077,70.15245927350583,0.3541666666666667,0.022186427116943897,0.022186427116943897,60.1633560461285,0.057971014492753624,0.2318840579710145,71.13663112908522,0.2318840579710145
2023-11-03,5462.14,5537.73,5462.14,5510.36,9799057600.0,114009935800.0,1.0,5315.575490952879,1,5446.371000000001,5567.590333333337,,,,0,0,0,14.125001445906976,0.4,70.53948502238649,0.3877551020408163,-0.054201764020927405,-0.054201764020927405,60.69389268294954,0.12857142857142856,0.4142857142857143,83.38384686517226,0.4857142857142857
2023-11-06,5549.29,5609.21,5549.29,5605.06,13924104600.0,156664899000.0,1.0,5363.5871856503245,1,5477.844,5564.270333333337,,,,0,0,0,15.058981533100658,0.5121951219512195,71.88760478322524,0.44,0.022183628050904288,0.022183628050904288,63.76128775440932,1.0,0.8732394366197183,139.73747190731464,0.8732394366197183
2023-11-07,5594.47,5631.1,5578.51,5611.1,12057932100.0,139898836800.0,1.0,5391.898986333643,1,5503.753,5560.65066666667,,,,0,0,0,15.0377893756084,0.5,70.96867122211928,0.39215686274509803,0.03848397398549182,0.03848397398549182,63.760724068052,0.9861111111111112,0.7638888888888888,81.74877906472777,0.4444444444444444
2023-11-08,5602.97,5633.97,5577.39,5608.02,12299455800.0,139708501000.0,1.0,5394.829510793945,1,5526.955,5557.988000000003,,,,0,0,0,14.966059613292588,0.4883720930232558,70.28349640201836,0.34615384615384615,-0.011926509418557584,-0.011926509418557584,63.77148785228556,1.0,0.7945205479452054,81.91084106957959,0.4520547945205479
2023-11-09,5602.49,5638.08,5582.12,5592.06,10636280000.0,123039510700.0,1.0,5401.295724565663,1,5546.268,5556.023000000003,,,,0,0,0,14.877461304364994,0.4772727272727273,69.6014251447794,0.3018867924528302,-0.044212711765954725,-0.044212711765954725,63.79021808292504,1.0,0.6081081081081081,93.39306754038563,0.6216216216216216
2023-11-10,5577.34,5585.21,5550.82,5573.1,9432402400.0,109671918000.0,1.0,5401.295724565663,1,5554.375,5554.729000000003,,,,0,0,0,14.778862028271394,0.4666666666666667,68.25088109026612,0.2037037037037037,-0.07372985421194124,-0.07372985421194124,63.81050866332849,1.0,0.37333333333333335,80.36753388223224,0.41333333333333333
2023-11-13,5589.06,5605.57,5565.09,5605.57,10215893200.0,117833772400.0,1.0,5401.295724565663,1,5560.293,5551.620666666669,,,,0,0,0,14.158218126439257,0.3695652173913043,66.92845818120581,0.16363636363636364,-0.15073933554999894,-0.15073933554999894,64.88336829891023,1.0,0.47368421052631576,66.44646150711931,0.14473684210526316
2023-11-14,5602.98,5639.19,5600.78,5630.55,10107313600.0,116072656400.0,1.0,5423.27369091084,1,5570.524,5550.417000000002,,,,0,0,0,14.143045603290009,0.3617021276595745,65.57043636305315,0.10714285714285714,-0.25813177985709085,-0.25813177985709085,64.86835381261845,0.987012987012987,0.4675324675324675,70.60906590707472,0.2077922077922078
2023-11-15,5677.55,5684.75,5649.72,5664.62,11308793700.0,131864342600.0,1.0,5472.148038962706,1,5585.9890000000005,5551.016000000002,,,,0,0,0,14.215763316067058,0.3958333333333333,65.02898701243156,0.03508771929824561,-0.3535198572810305,-0.3535198572810305,64.9017586434732,1.0,0.7051282051282052,106.9880152848224,0.7307692307692307
2023-11-16,5647.06,5652.4,5609.36,5609.36,9466267700.0,105765075000.0,1.0,5472.148038962706,1,5600.980000000001,5548.849666666668,,,,0,0,0,14.41703095825431,0.46938775510204084,64.56379715469673,0.017241379310344827,-0.21920392151821916,-0.21920392151821916,65.06566875296141,1.0,0.3670886075949367,68.89486548947211,0.16455696202531644
2023-11-17,5598.95,5632.39,5593.49,5631.42,8942234200.0,101443839200.0,1.0,5472.148038962706,1,5613.086000000001,5546.871333333335,,,,0,0,0,14.439775916791897,0.48,63.34171157590167,0.01694915254237288,-0.2281541806134724,-0.2281541806134724,65.03468623641035,0.9875,0.175,58.90083032092227,0.1
2023-11-20,5635.59,5669.38,5609.27,5659.77,10310507200.0,119885024800.0,1.0,5472.148038962706,1,5618.557000000001,5546.927666666669,,,,0,0,0,14.425484312925656,0.47058823529411764,63.18782054847777,0.016666666666666666,-0.3394276696936348,-0.3394276696936348,63.990959359722844,0.9382716049382716,0.5308641975308642,61.25814726512488,0.12345679012345678
2023-11-21,5669.17,5696.09,5634.27,5641.08,11486120500.0,126740611000.0,1.0,5475.811941290064,1,5621.555000000001,5547.284666666669,,,,0,0,0,14.386404694633573,0.4423076923076923,63.122686236645485,0.01639344262295082,-0.35682486356564475,-0.35682486356564475,63.70777732829527,0.8658536585365854,0.7439024390243902,69.18014573764529,0.1951219512195122
2023-11-22,5622.86,5639.0,5572.9,5572.9,10471840800.0,109971792000.0,1.0,5475.811941290064,1,5618.0430000000015,5545.388333333335,,,,0,0,0,14.802556002344975,0.5471698113207547,63.363510701567144,0.06451612903225806,-0.27085660221603475,-0.27085660221603475,64.16316407315719,0.9397590361445783,0.5662650602409639,64.720106279538,0.14457831325301204
2023-11-23,5566.73,5627.79,5548.97,5622.99,9804243200.0,101151204600.0,1.0,5475.811941290064,1,5621.136000000001,5543.766666666667,,,,0,0,0,14.877600528330275,0.5740740740740741,64.0995340014925,0.07936507936507936,-0.26974373139326085,-0.26974373139326085,60.82145933321232,0.11904761904761904,0.39285714285714285,76.86911185624247,0.40476190476190477
2023-11-24,5619.32,5619.32,5556.71,5570.42,10124804400.0,100701104800.0,1.0,5475.811941290064,1,5620.868000000001,5541.6680000000015,,,,0,0,0,14.991886430904646,0.6,64.20336571570712,0.09375,-0.2546852960008312,-0.2546852960008312,60.823107898628045,0.12941176470588237,0.47058823529411764,78.21877296413395,0.4470588235294118
2023-11-27,5562.75,5579.72,5531.65,5566.51,9821865300.0,107690772100.0,1.0,5475.811941290064,1,5616.962000000001,5541.196000000001,,,,0,0,0,14.753772533939234,0.5,63.435110205435386,0.07692307692307693,-0.33318216059751976,-0.33318216059751976,60.78925870273377,0.11627906976744186,0.3953488372093023,80.92495591805962,0.47674418604651164
2023-11-28,5561.58,5594.72,5529.54,5591.5,8937327200.0,98930980600.0,1.0,5475.811941290064,1,5613.057000000002,5541.068000000001,,,,0,0,0,14.791756014100319,0.5263157894736842,63.51820019565277,0.09090909090909091,-0.34847904788561607,-0.34847904788561607,59.93180774551102,0.04597701149425287,0.14942528735632185,85.99238147188645,0.5977011494252874
2023-11-29,5588.77,5593.37,5547.84,5553.33,8950915100.0,96924084400.0,1.0,5475.811941290064,1,5601.928000000002,5542.025666666667,,,,0,0,0,14.460781718723732,0.46551724137931033,62.661619233955,0.014925373134328358,-0.3603217564208229,-0.3603217564208229,50.32810852739637,0.011363636363636364,0.18181818181818182,55.575203943867685,0.056818181818181816
2023-11-30,5548.52,5560.33,5509.96,5545.05,8784150500.0,95350481600.0,1.0,5475.811941290064,1,5595.497000000001,5544.726333333334,,,,0,0,0,14.090825862657116,0.2711864406779661,62.07630403233809,0.014705882352941176,-0.43176678836582355,-0.43176678836582355,50.95899425965666,0.02247191011235955,0.14606741573033707,78.37730677012895,0.4606741573033708
2023-12-01,5541.23,5576.73,5521.06,5566.87,9337170800.0,107454844300.0,1.0,5475.811941290064,1,5589.042000000002,5549.499666666667,,,,0,0,0,13.923912002926428,0.25,61.77124193556004,0.014492753623188406,-0.5558154745061383,-0.5558154745061383,51.22889041266883,0.03333333333333333,0.34444444444444444,88.78783072738139,0.6444444444444445
2023-12-04,5578.42,5590.84,5559.07,5559.07,9930654300.0,119628388300.0,1.0,5475.811941290064,1,5578.9720000000025,5558.457666666667,,,,0,0,0,11.743533401087179,0.04918032786885246,60.342611367200064,0.014285714285714285,0.1894347385622386,0.1894347385622386,56.33121064853872,0.04395604395604396,0.46153846153846156,67.62166622845204,0.17582417582417584
2023-12-05,5542.87,5542.87,5460.41,5460.41,9129824800.0,103824359600.0,1.0,5688.141746763428,-1,5560.905000000002,5562.071,,,,0,0,0,12.607528787666984,0.08064516129032258,62.16724892114291,0.056338028169014086,-0.04242477618003356,-0.04242477618003356,60.35409191001563,0.14130434782608695,0.2608695652173913,108.72767860641306,0.7717391304347826
2023-12-06,5448.46,5513.09,5443.07,5481.82,8837399700.0,102084528900.0,1.0,5665.703568346123,-1,5551.797000000001,5565.598333333333,,,,0,0,0,12.594311576385579,0.07936507936507936,62.54118944870755,0.06944444444444445,-0.03654992202742506,-0.03654992202742506,60.305923948663754,0.13978494623655913,0.15053763440860216,98.12453438507168,0.6989247311827957
2023-12-07,5475.27,5501.48,5443.29,5481.14,8904868700.0,103621973800.0,1.0,5659.38696985345,-1,5537.612000000002,5568.338666666667,,,,0,0,0,12.551176156339869,0.078125,62.33398995115003,0.0684931506849315,0.0183908708749961,0.0183908708749961,60.239886241675215,0.10638297872340426,0.1595744680851064,92.91521365775424,0.648936170212766
